Date,Time,Temperature_F
2025-01-28,3:11 PM,58 
2025-01-28,3:53 PM,57 
2025-01-28,4:53 PM,59 
2025-01-28,5:53 PM,58 
2025-01-28,6:53 PM,57 
2025-01-28,7:53 PM,56 
2025-01-28,8:32 PM,56 
2025-01-28,8:53 PM,56 
2025-01-28,9:53 PM,55 
2025-01-28,10:53 PM,55 
2025-01-28,11:53 PM,54 
2025-01-28,12:14 AM,54 
2025-01-29,12:53 AM,54 
2025-01-29,1:53 AM,54 
2025-01-29,2:53 AM,54 
2025-01-29,3:46 AM,54 
2025-01-29,3:53 AM,54 
2025-01-29,4:53 AM,53 
2025-01-29,5:11 AM,53 
2025-01-29,5:28 AM,52 
2025-01-29,5:53 AM,52 
2025-01-29,6:05 AM,52 
2025-01-29,6:53 AM,52 
2025-01-29,7:27 AM,52 
2025-01-29,7:53 AM,53 
2025-01-29,8:02 AM,53 
2025-01-29,8:07 AM,53 
2025-01-29,8:53 AM,53 
2025-01-29,8:57 AM,53 
2025-01-29,9:53 AM,53 
2025-01-29,10:40 AM,54 
2025-01-29,10:53 AM,54 
2025-01-29,11:42 AM,56 
2025-01-29,11:53 AM,56 
2025-01-29,12:29 PM,56 
2025-01-29,12:53 PM,56 
2025-01-29,1:53 PM,57 
2025-01-29,2:16 PM,58 
2025-01-29,2:53 PM,58 
2025-01-29,3:04 PM,58 
2025-01-29,3:53 PM,58 
2025-01-29,4:24 PM,58 
2025-01-29,4:53 PM,58 
2025-01-29,5:38 PM,59 
2025-01-29,5:53 PM,59 
2025-01-29,6:50 PM,59 
2025-01-29,6:53 PM,59 
2025-01-29,7:12 PM,59 
2025-01-29,7:53 PM,60 
2025-01-29,8:06 PM,60 
2025-01-29,8:17 PM,60 
2025-01-29,8:38 PM,60 
2025-01-29,8:53 PM,61 
2025-01-29,8:59 PM,61 
2025-01-29,9:41 PM,61 
2025-01-29,9:45 PM,61 
2025-01-29,9:53 PM,61 
2025-01-29,10:11 PM,61 
2025-01-29,10:34 PM,60 
2025-01-29,10:47 PM,61 
2025-01-29,10:53 PM,60 
2025-01-29,11:15 PM,60 
2025-01-29,11:18 PM,61 
2025-01-29,11:29 PM,60 
2025-01-29,11:38 PM,60 
2025-01-29,11:49 PM,61 
2025-01-29,11:53 PM,60 
2025-01-29,12:12 AM,60 
2025-01-30,12:53 AM,60 
2025-01-30,1:53 AM,59 
2025-01-30,2:10 AM,59 
2025-01-30,2:53 AM,58 
2025-01-30,3:01 AM,58 
2025-01-30,3:24 AM,58 
2025-01-30,3:40 AM,58 
2025-01-30,3:53 AM,58 
2025-01-30,4:00 AM,58 
2025-01-30,4:21 AM,57 
2025-01-30,4:53 AM,56 
2025-01-30,5:34 AM,57 
2025-01-30,5:53 AM,57 
2025-01-30,6:53 AM,57 
2025-01-30,7:53 AM,56 
2025-01-30,8:53 AM,56 
2025-01-30,9:53 AM,57 
2025-01-30,10:53 AM,57 
2025-01-30,11:53 AM,59 
2025-01-30,12:53 PM,63 
2025-01-30,1:53 PM,64 
2025-01-30,2:53 PM,67 
2025-01-30,3:53 PM,67 
2025-01-30,4:53 PM,69 
2025-01-30,5:53 PM,67 
2025-01-30,6:53 PM,62 
2025-01-30,7:53 PM,62 
2025-01-30,8:53 PM,62 
2025-01-30,9:53 PM,60 
2025-01-30,10:53 PM,56 
2025-01-30,11:53 PM,54 
2025-01-31,12:53 AM,52 
2025-01-31,1:12 AM,53 
2025-01-31,1:53 AM,53 
2025-01-31,2:44 AM,52 
2025-01-31,2:53 AM,52 
2025-01-31,3:53 AM,53 
2025-01-31,4:53 AM,51 
2025-01-31,5:53 AM,50 
2025-01-31,6:53 AM,48 
2025-01-31,7:43 AM,48 
2025-01-31,7:53 AM,48 
2025-01-31,8:53 AM,48 
2025-01-31,9:11 AM,49 
2025-01-31,9:15 AM,49 
2025-01-31,9:53 AM,50 
2025-01-31,10:53 AM,53 
2025-01-31,11:53 AM,56 
2025-01-31,12:53 PM,60 
2025-01-31,1:53 PM,61 
2025-01-31,2:53 PM,64 
2025-01-31,3:53 PM,65 
2025-01-31,4:53 PM,66 
2025-01-31,5:53 PM,65 
2025-01-31,6:53 PM,63 
2025-01-31,7:53 PM,61 
2025-01-31,8:53 PM,60 
2025-01-31,9:53 PM,56 
2025-01-31,10:53 PM,52 
2025-01-31,11:53 PM,48 
2025-02-01,12:53 AM,48 
2025-02-01,1:53 AM,47 
2025-02-01,2:53 AM,46 
2025-02-01,3:53 AM,43 
2025-02-01,4:53 AM,42 
2025-02-01,5:53 AM,40 
2025-02-01,6:53 AM,40 
2025-02-01,7:53 AM,38 
2025-02-01,8:53 AM,40 
2025-02-01,9:53 AM,46 
2025-02-01,10:53 AM,53 
2025-02-01,11:53 AM,58 
2025-02-01,12:53 PM,62 
2025-02-01,1:53 PM,66 
2025-02-01,2:53 PM,68 
2025-02-01,3:53 PM,70 
2025-02-01,4:53 PM,70 
2025-02-01,5:53 PM,69 
2025-02-01,6:53 PM,66 
2025-02-01,7:53 PM,63 
2025-02-01,8:53 PM,61 
2025-02-01,9:53 PM,59 
2025-02-01,10:53 PM,60 
2025-02-01,11:53 PM,58 
2025-02-02,12:53 AM,57 
2025-02-02,1:53 AM,56 
2025-02-02,2:53 AM,54 
2025-02-02,3:53 AM,50 
2025-02-02,4:53 AM,49 
2025-02-02,5:53 AM,48 
2025-02-02,6:53 AM,50 
2025-02-02,7:53 AM,49 
2025-02-02,8:53 AM,48 
2025-02-02,9:53 AM,53 
2025-02-02,10:53 AM,59 
2025-02-02,11:53 AM,66 
2025-02-02,12:53 PM,71 
2025-02-02,1:53 PM,74 
2025-02-02,2:53 PM,75 
2025-02-02,3:53 PM,77 
2025-02-02,4:53 PM,78 
2025-02-02,5:53 PM,76 
2025-02-02,6:53 PM,72 
2025-02-02,7:53 PM,70 
2025-02-02,8:53 PM,69 
2025-02-02,9:53 PM,68 
2025-02-02,10:53 PM,68 
2025-02-02,11:53 PM,65 
2025-02-03,12:53 AM,63 
2025-02-03,1:53 AM,62 
2025-02-03,2:53 AM,61 
2025-02-03,3:53 AM,60 
2025-02-03,4:53 AM,58 
2025-02-03,5:53 AM,58 
2025-02-03,6:53 AM,58 
2025-02-03,7:53 AM,57 
2025-02-03,8:53 AM,57 
2025-02-03,9:53 AM,60 
2025-02-03,10:53 AM,65 
2025-02-03,11:53 AM,72 
2025-02-03,12:53 PM,75 
2025-02-03,1:53 PM,79 
2025-02-03,2:53 PM,82 
2025-02-03,3:53 PM,83 
2025-02-03,4:53 PM,83 
2025-02-03,5:53 PM,80 
2025-02-03,6:53 PM,78 
2025-02-03,7:53 PM,74 
2025-02-03,8:53 PM,71 
2025-02-03,9:53 PM,70 
2025-02-03,10:53 PM,69 
2025-02-03,11:53 PM,68 
2025-02-04,12:53 AM,66 
2025-02-04,1:53 AM,67 
2025-02-04,2:53 AM,65 
2025-02-04,3:53 AM,65 
2025-02-04,4:36 AM,65 
2025-02-04,4:53 AM,65 
2025-02-04,5:53 AM,67 
2025-02-04,6:53 AM,66 
2025-02-04,7:53 AM,67 
2025-02-04,8:53 AM,66 
2025-02-04,9:03 AM,67 
2025-02-04,9:33 AM,66 
2025-02-04,9:53 AM,66 
2025-02-04,10:07 AM,66 
2025-02-04,10:45 AM,66 
2025-02-04,10:53 AM,66 
2025-02-04,11:22 AM,55 
2025-02-04,11:43 AM,54 
2025-02-04,11:53 AM,54 
2025-02-04,12:53 PM,52 
2025-02-04,1:53 PM,53 
2025-02-04,2:53 PM,53 
2025-02-04,3:53 PM,52 
2025-02-04,4:53 PM,53 
2025-02-04,5:53 PM,53 
2025-02-04,6:39 PM,51 
2025-02-04,6:53 PM,51 
2025-02-04,7:53 PM,50 
2025-02-04,8:53 PM,50 
2025-02-04,9:53 PM,50 
2025-02-04,10:14 PM,50 
2025-02-04,10:53 PM,50 
2025-02-04,11:53 PM,49 
2025-02-04,12:23 AM,49 
2025-02-04,12:46 AM,49 
2025-02-05,12:53 AM,49 
2025-02-05,1:53 AM,48 
2025-02-05,2:53 AM,48 
2025-02-05,3:39 AM,48 
2025-02-05,3:53 AM,48 
2025-02-05,4:53 AM,48 
2025-02-05,5:53 AM,47 
2025-02-05,6:53 AM,47 
2025-02-05,7:39 AM,48 
2025-02-05,7:53 AM,48 
2025-02-05,8:53 AM,48 
2025-02-05,8:55 AM,48 
2025-02-05,9:53 AM,49 
2025-02-05,10:53 AM,50 
2025-02-05,11:53 AM,51 
2025-02-05,12:53 PM,52 
2025-02-05,1:53 PM,55 
2025-02-05,2:25 PM,58 
2025-02-05,2:53 PM,60 
2025-02-05,3:06 PM,61 
2025-02-05,3:53 PM,67 
2025-02-05,4:53 PM,72 
2025-02-05,5:53 PM,73 
2025-02-05,6:53 PM,73 
2025-02-05,7:53 PM,71 
2025-02-05,8:53 PM,70 
2025-02-05,9:53 PM,69 
2025-02-05,10:53 PM,68 
2025-02-05,11:53 PM,67 
2025-02-06,12:53 AM,66 
2025-02-06,1:53 AM,63 
2025-02-06,2:53 AM,66 
2025-02-06,3:53 AM,65 
2025-02-06,4:53 AM,65 
2025-02-06,5:03 AM,65 
2025-02-06,5:53 AM,67 
2025-02-06,6:14 AM,67 
2025-02-06,6:53 AM,67 
2025-02-06,7:53 AM,65 
2025-02-06,8:09 AM,64 
2025-02-06,8:31 AM,64 
2025-02-06,8:53 AM,65 
2025-02-06,9:53 AM,66 
2025-02-06,10:53 AM,69 
2025-02-06,11:28 AM,71 
2025-02-06,11:53 AM,73 
2025-02-06,12:53 PM,78 
2025-02-06,1:53 PM,80 
2025-02-06,2:53 PM,81 
2025-02-06,3:09 PM,83 
2025-02-06,3:53 PM,83 
2025-02-06,4:53 PM,82 
2025-02-06,5:53 PM,82 
2025-02-06,6:53 PM,78 
2025-02-06,7:53 PM,69 
2025-02-06,8:53 PM,66 
2025-02-06,9:53 PM,58 
2025-02-06,10:53 PM,53 
2025-02-06,11:53 PM,51 
2025-02-07,12:53 AM,50 
2025-02-08,1:53 AM,67 
2025-02-08,2:09 AM,67 
2025-02-08,2:53 AM,68 
2025-02-08,3:46 AM,68 
2025-02-08,3:53 AM,68 
2025-02-08,4:53 AM,69 
2025-02-08,5:53 AM,68 
2025-02-08,6:53 AM,69 
2025-02-08,7:53 AM,69 
2025-02-08,8:24 AM,68 
2025-02-08,8:53 AM,69 
2025-02-08,9:53 AM,72 
2025-02-08,10:53 AM,75 
2025-02-08,11:53 AM,79 
2025-02-08,12:53 PM,81 
2025-02-08,1:53 PM,84 
2025-02-08,2:53 PM,86 
2025-02-08,3:53 PM,79 
2025-02-08,4:53 PM,68 
2025-02-08,5:53 PM,62 
2025-02-08,6:53 PM,57 
2025-02-08,7:53 PM,55 
2025-02-08,8:53 PM,51 
2025-02-08,9:53 PM,50 
2025-02-08,10:53 PM,49 
2025-02-08,11:53 PM,49 
2025-02-09,12:53 AM,49 
2025-02-09,1:53 AM,49 
2025-02-09,2:53 AM,49 
2025-02-09,3:53 AM,50 
2025-02-09,4:53 AM,50 
2025-02-09,5:26 AM,49 
2025-02-09,5:53 AM,49 
2025-02-09,6:53 AM,49 
2025-02-09,7:53 AM,48 
2025-02-09,8:53 AM,47 
2025-02-09,9:53 AM,47 
2025-02-09,10:53 AM,47 
2025-02-09,11:32 AM,45 
2025-02-09,11:53 AM,45 
2025-02-09,12:53 PM,46 
2025-02-09,1:53 PM,47 
2025-02-09,2:53 PM,46 
2025-02-09,3:09 PM,45 
2025-02-09,3:35 PM,45 
2025-02-09,3:53 PM,45 
2025-02-09,4:53 PM,45 
2025-02-09,5:11 PM,44 
2025-02-09,5:38 PM,43 
2025-02-09,5:53 PM,43 
2025-02-09,6:34 PM,43 
2025-02-09,6:46 PM,43 
2025-02-09,6:53 PM,43 
2025-02-09,7:10 PM,43 
2025-02-09,7:53 PM,43 
2025-02-09,8:53 PM,43 
2025-02-09,9:53 PM,43 
2025-02-09,10:53 PM,43 
2025-02-09,11:38 PM,43 
2025-02-09,11:53 PM,43 
2025-02-09,12:38 AM,43 
2025-02-10,12:53 AM,42 
2025-02-10,1:53 AM,42 
2025-02-10,2:53 AM,43 
2025-02-10,3:53 AM,43 
2025-02-10,4:53 AM,42 
2025-02-10,5:25 AM,42 
2025-02-10,5:53 AM,42 
2025-02-10,6:53 AM,42 
2025-02-10,7:53 AM,42 
2025-02-10,8:33 AM,42 
2025-02-10,8:53 AM,42 
2025-02-10,9:53 AM,41 
2025-02-10,10:10 AM,41 
2025-02-10,10:34 AM,41 
2025-02-10,10:53 AM,40 
2025-02-10,11:13 AM,41 
2025-02-10,11:53 AM,41 
2025-02-10,12:53 PM,42 
2025-02-10,1:53 PM,42 
2025-02-10,2:40 PM,41 
2025-02-10,2:53 PM,41 
2025-02-10,3:47 PM,43 
2025-02-10,3:53 PM,42 
2025-02-10,4:53 PM,42 
2025-02-10,5:53 PM,42 
2025-02-10,6:35 PM,42 
2025-02-10,6:53 PM,42 
2025-02-10,7:53 PM,42 
2025-02-10,8:53 PM,42 
2025-02-10,9:18 PM,42 
2025-02-10,9:32 PM,42 
2025-02-10,9:39 PM,42 
2025-02-10,9:50 PM,43 
2025-02-10,9:53 PM,42 
2025-02-10,9:58 PM,42 
2025-02-10,10:40 PM,42 
2025-02-10,10:50 PM,43 
2025-02-10,10:53 PM,42 
2025-02-10,11:53 PM,43 
2025-02-10,12:49 AM,43 
2025-02-11,12:53 AM,43 
2025-02-11,1:53 AM,43 
2025-02-11,2:53 AM,43 
2025-02-11,3:19 AM,43 
2025-02-11,3:53 AM,42 
2025-02-11,4:01 AM,42 
2025-02-11,4:08 AM,42 
2025-02-11,4:53 AM,42 
2025-02-11,5:46 AM,42 
2025-02-11,5:53 AM,42 
2025-02-11,6:37 AM,42 
2025-02-11,6:53 AM,42 
2025-02-11,7:53 AM,42 
2025-02-11,8:53 AM,42 
2025-02-11,9:03 AM,43 
2025-02-11,9:53 AM,42 
2025-02-11,10:38 AM,43 
2025-02-11,10:53 AM,43 
2025-02-11,11:53 AM,44 
2025-02-11,12:53 PM,44 
2025-02-11,1:53 PM,44 
2025-02-11,2:53 PM,44 
2025-02-11,3:53 PM,44 
2025-02-11,4:53 PM,45 
2025-02-11,5:08 PM,44 
2025-02-11,5:53 PM,44 
2025-02-11,6:04 PM,44 
2025-02-11,6:53 PM,43 
2025-02-11,7:24 PM,42 
2025-02-11,7:53 PM,42 
2025-02-11,8:25 PM,42 
2025-02-11,8:53 PM,43 
2025-02-11,9:53 PM,42 
2025-02-11,10:53 PM,43 
2025-02-11,11:53 PM,43 
2025-02-12,12:53 AM,42 
2025-02-12,1:53 AM,42 
2025-02-12,2:38 AM,41 
2025-02-12,2:53 AM,40 
2025-02-12,3:09 AM,40 
2025-02-12,3:33 AM,40 
2025-02-12,3:51 AM,41 
2025-02-12,3:53 AM,41 
2025-02-12,4:06 AM,40 
2025-02-12,4:23 AM,40 
2025-02-12,4:26 AM,39 
2025-02-12,4:34 AM,40 
2025-02-12,4:53 AM,40 
2025-02-12,5:53 AM,41 
2025-02-12,6:22 AM,41 
2025-02-12,6:33 AM,41 
2025-02-12,6:53 AM,41 
2025-02-12,7:53 AM,40 
2025-02-12,8:53 AM,40 
2025-02-12,9:53 AM,40 
2025-02-12,10:29 AM,40 
2025-02-12,10:53 AM,40 
2025-02-12,11:53 AM,40 
2025-02-12,12:53 PM,41 
2025-02-12,1:23 PM,42 
2025-02-12,1:53 PM,43 
2025-02-12,2:34 PM,44 
2025-02-12,2:53 PM,44 
2025-02-12,3:53 PM,43 
2025-02-12,4:53 PM,40 
2025-02-12,5:53 PM,39 
2025-02-12,6:53 PM,38 
2025-02-12,7:53 PM,36 
2025-02-12,8:53 PM,35 
2025-02-12,9:53 PM,33 
2025-02-12,10:53 PM,31 
2025-02-12,11:53 PM,30 
2025-02-13,12:53 AM,30 
2025-02-13,1:53 AM,28 
2025-02-13,2:53 AM,28 
2025-02-13,3:53 AM,27 
2025-02-13,4:53 AM,26 
2025-02-13,5:53 AM,24 
2025-02-13,6:53 AM,23 
2025-02-13,7:53 AM,22 
2025-02-13,8:53 AM,22 
2025-02-13,9:53 AM,24 
2025-02-13,10:53 AM,26 
2025-02-13,11:53 AM,28 
2025-02-13,12:53 PM,32 
2025-02-13,1:53 PM,34 
2025-02-13,2:53 PM,36 
2025-02-13,3:53 PM,36 
2025-02-13,4:53 PM,37 
2025-02-13,5:53 PM,36 
2025-02-13,6:53 PM,36 
2025-02-13,7:53 PM,35 
2025-02-13,8:53 PM,35 
2025-02-13,9:53 PM,35 
2025-02-13,10:53 PM,35 
2025-02-13,11:53 PM,35 
2025-02-14,12:53 AM,36 
2025-02-14,1:53 AM,37 
2025-02-14,2:53 AM,37 
2025-02-14,3:53 AM,37 
2025-02-14,4:53 AM,37 
2025-02-14,5:53 AM,38 
2025-02-14,6:53 AM,38 
2025-02-14,7:53 AM,38 
2025-02-14,8:53 AM,38 
2025-02-14,9:53 AM,40 
2025-02-14,10:53 AM,43 
2025-02-14,11:53 AM,47 
2025-02-14,12:53 PM,49 
2025-02-14,1:53 PM,53 
2025-02-14,2:53 PM,53 
2025-02-14,3:53 PM,52 
2025-02-14,4:07 PM,52 
2025-02-14,4:42 PM,51 
2025-02-14,4:53 PM,51 
2025-02-14,5:23 PM,51 
2025-02-14,5:53 PM,49 
2025-02-14,6:53 PM,49 
2025-02-14,7:53 PM,49 
2025-02-14,8:11 PM,49 
2025-02-14,8:53 PM,48 
2025-02-14,9:51 PM,46 
2025-02-14,9:53 PM,47 
2025-02-14,10:53 PM,47 
2025-02-14,11:53 PM,47 
2025-02-15,12:53 AM,47 
2025-02-15,1:53 AM,47 
2025-02-15,2:53 AM,47 
2025-02-15,3:01 AM,47 
2025-02-15,3:53 AM,47 
2025-02-15,4:53 AM,47 
2025-02-15,5:53 AM,47 
2025-02-15,6:29 AM,47 
2025-02-15,6:53 AM,48 
2025-02-15,7:05 AM,47 
2025-02-15,7:37 AM,48 
2025-02-15,7:53 AM,48 
2025-02-15,8:17 AM,48 
2025-02-15,8:22 AM,48 
2025-02-15,8:53 AM,48 
2025-02-15,9:01 AM,48 
2025-02-15,9:25 AM,48 
2025-02-15,9:53 AM,49 
2025-02-15,10:53 AM,51 
2025-02-15,11:53 AM,53 
2025-02-15,12:02 PM,54 
2025-02-15,12:53 PM,58 
2025-02-15,1:34 PM,61 
2025-02-15,1:53 PM,62 
2025-02-15,2:53 PM,65 
2025-02-15,3:53 PM,69 
2025-02-15,4:53 PM,72 
2025-02-15,5:53 PM,59 
2025-02-15,6:53 PM,52 
2025-02-15,7:53 PM,47 
2025-02-15,8:31 PM,46 
2025-02-15,8:53 PM,45 
2025-02-15,9:53 PM,42 
2025-02-15,10:38 PM,40 
2025-02-15,10:53 PM,39 
2025-02-15,11:53 PM,36 
2025-02-16,12:53 AM,35 
