UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Timestamp Central Time (Interval Ending),Local Date,Hour Number,Bus average LMP,North LMP,Hub average LMP
2023-07-01 21:45:00,2023-07-01 16:30:00,2023-07-01 16:45:00,2023-07-01,17,24.71,20.27,27.59
2023-07-01 22:00:00,2023-07-01 16:45:00,2023-07-01 17:00:00,2023-07-01,17,27.53,23.72,30.3
2023-07-01 22:15:00,2023-07-01 17:00:00,2023-07-01 17:15:00,2023-07-01,18,28.94,25.67,31.61
2023-07-01 22:30:00,2023-07-01 17:15:00,2023-07-01 17:30:00,2023-07-01,18,27.57,24.59,30.16
2023-07-01 22:45:00,2023-07-01 17:30:00,2023-07-01 17:45:00,2023-07-01,18,27.67,24.8,30.22
2023-07-01 23:00:00,2023-07-01 17:45:00,2023-07-01 18:00:00,2023-07-01,18,24.22,23.18,25.24
2023-07-01 23:15:00,2023-07-01 18:00:00,2023-07-01 18:15:00,2023-07-01,19,23.33,23.72,23.32
2023-07-01 23:30:00,2023-07-01 18:15:00,2023-07-01 18:30:00,2023-07-01,19,22.97,23.51,22.93
2023-07-01 23:45:00,2023-07-01 18:30:00,2023-07-01 18:45:00,2023-07-01,19,23.24,23.9,23.12
2023-07-02 00:00:00,2023-07-01 18:45:00,2023-07-01 19:00:00,2023-07-01,19,23.78,24.52,23.68
2023-07-02 00:15:00,2023-07-01 19:00:00,2023-07-01 19:15:00,2023-07-01,20,25.2,26.03,25.08
2023-07-02 00:30:00,2023-07-01 19:15:00,2023-07-01 19:30:00,2023-07-01,20,25.58,26.2,25.46
2023-07-02 00:45:00,2023-07-01 19:30:00,2023-07-01 19:45:00,2023-07-01,20,24.81,25.46,24.67
2023-07-02 01:00:00,2023-07-01 19:45:00,2023-07-01 20:00:00,2023-07-01,20,24.98,25.59,24.85
2023-07-02 01:15:00,2023-07-01 20:00:00,2023-07-01 20:15:00,2023-07-01,21,24.21,24.87,24.09
2023-07-02 01:30:00,2023-07-01 20:15:00,2023-07-01 20:30:00,2023-07-01,21,25.06,25.74,24.94
2023-07-02 01:45:00,2023-07-01 20:30:00,2023-07-01 20:45:00,2023-07-01,21,25.31,25.94,25.2
2023-07-02 02:00:00,2023-07-01 20:45:00,2023-07-01 21:00:00,2023-07-01,21,25.84,26.28,25.77
2023-07-02 02:15:00,2023-07-01 21:00:00,2023-07-01 21:15:00,2023-07-01,22,26.18,26.53,26.11
2023-07-02 02:30:00,2023-07-01 21:15:00,2023-07-01 21:30:00,2023-07-01,22,25.97,26.21,25.93
2023-07-02 02:45:00,2023-07-01 21:30:00,2023-07-01 21:45:00,2023-07-01,22,25.68,25.73,25.67
2023-07-02 03:00:00,2023-07-01 21:45:00,2023-07-01 22:00:00,2023-07-01,22,25.24,25.29,25.23
2023-07-02 03:15:00,2023-07-01 22:00:00,2023-07-01 22:15:00,2023-07-01,23,25.21,25.26,25.2
2023-07-02 03:30:00,2023-07-01 22:15:00,2023-07-01 22:30:00,2023-07-01,23,24.89,25.12,24.88
2023-07-02 03:45:00,2023-07-01 22:30:00,2023-07-01 22:45:00,2023-07-01,23,24.08,24.18,24.07
2023-07-02 04:00:00,2023-07-01 22:45:00,2023-07-01 23:00:00,2023-07-01,23,23.59,23.72,23.57
2023-07-02 04:15:00,2023-07-01 23:00:00,2023-07-01 23:15:00,2023-07-01,24,23.79,23.86,23.78
2023-07-02 04:30:00,2023-07-01 23:15:00,2023-07-01 23:30:00,2023-07-01,24,23.81,23.89,23.8
2023-07-02 04:45:00,2023-07-01 23:30:00,2023-07-01 23:45:00,2023-07-01,24,23.65,23.7,23.64
2023-07-02 05:00:00,2023-07-01 23:45:00,2023-07-02 00:00:00,2023-07-01,24,22.95,23.0,22.94
2023-07-02 05:15:00,2023-07-02 00:00:00,2023-07-02 00:15:00,2023-07-02,1,23.34,23.35,23.34
2023-07-02 05:30:00,2023-07-02 00:15:00,2023-07-02 00:30:00,2023-07-02,1,23.26,23.26,23.26
2023-07-02 05:45:00,2023-07-02 00:30:00,2023-07-02 00:45:00,2023-07-02,1,23.21,23.21,23.21
2023-07-02 06:00:00,2023-07-02 00:45:00,2023-07-02 01:00:00,2023-07-02,1,22.55,22.55,22.55
2023-07-02 06:15:00,2023-07-02 01:00:00,2023-07-02 01:15:00,2023-07-02,2,22.38,22.38,22.38
2023-07-02 06:30:00,2023-07-02 01:15:00,2023-07-02 01:30:00,2023-07-02,2,22.58,22.58,22.58
2023-07-02 06:45:00,2023-07-02 01:30:00,2023-07-02 01:45:00,2023-07-02,2,22.91,22.91,22.91
2023-07-02 07:00:00,2023-07-02 01:45:00,2023-07-02 02:00:00,2023-07-02,2,22.2,22.2,22.2
2023-07-02 07:15:00,2023-07-02 02:00:00,2023-07-02 02:15:00,2023-07-02,3,20.51,20.51,20.51
2023-07-02 07:30:00,2023-07-02 02:15:00,2023-07-02 02:30:00,2023-07-02,3,20.08,20.08,20.08
2023-07-02 07:45:00,2023-07-02 02:30:00,2023-07-02 02:45:00,2023-07-02,3,20.66,20.66,20.66
2023-07-02 08:00:00,2023-07-02 02:45:00,2023-07-02 03:00:00,2023-07-02,3,20.14,20.14,20.14
2023-07-02 08:15:00,2023-07-02 03:00:00,2023-07-02 03:15:00,2023-07-02,4,20.34,20.34,20.34
2023-07-02 08:30:00,2023-07-02 03:15:00,2023-07-02 03:30:00,2023-07-02,4,20.13,20.13,20.13
2023-07-02 08:45:00,2023-07-02 03:30:00,2023-07-02 03:45:00,2023-07-02,4,19.9,19.9,19.9
2023-07-02 09:00:00,2023-07-02 03:45:00,2023-07-02 04:00:00,2023-07-02,4,19.88,19.88,19.88
2023-07-02 09:15:00,2023-07-02 04:00:00,2023-07-02 04:15:00,2023-07-02,5,19.11,19.11,19.11
2023-07-02 09:30:00,2023-07-02 04:15:00,2023-07-02 04:30:00,2023-07-02,5,19.3,19.35,19.29
2023-07-02 09:45:00,2023-07-02 04:30:00,2023-07-02 04:45:00,2023-07-02,5,19.73,19.83,19.72
2023-07-02 10:00:00,2023-07-02 04:45:00,2023-07-02 05:00:00,2023-07-02,5,19.65,19.75,19.63
2023-07-02 10:15:00,2023-07-02 05:00:00,2023-07-02 05:15:00,2023-07-02,6,20.34,20.45,20.33
2023-07-02 10:30:00,2023-07-02 05:15:00,2023-07-02 05:30:00,2023-07-02,6,21.88,21.9,21.87
2023-07-02 10:45:00,2023-07-02 05:30:00,2023-07-02 05:45:00,2023-07-02,6,21.01,21.11,21.0
2023-07-02 11:00:00,2023-07-02 05:45:00,2023-07-02 06:00:00,2023-07-02,6,22.51,22.61,22.5
2023-07-02 11:15:00,2023-07-02 06:00:00,2023-07-02 06:15:00,2023-07-02,7,21.37,21.47,21.36
2023-07-02 11:30:00,2023-07-02 06:15:00,2023-07-02 06:30:00,2023-07-02,7,20.58,20.65,20.57
2023-07-02 11:45:00,2023-07-02 06:30:00,2023-07-02 06:45:00,2023-07-02,7,20.35,20.38,20.34
2023-07-02 12:00:00,2023-07-02 06:45:00,2023-07-02 07:00:00,2023-07-02,7,21.03,21.03,21.03
2023-07-02 12:15:00,2023-07-02 07:00:00,2023-07-02 07:15:00,2023-07-02,8,21.55,21.55,21.55
2023-07-02 12:30:00,2023-07-02 07:15:00,2023-07-02 07:30:00,2023-07-02,8,20.85,20.85,20.85
2023-07-02 12:45:00,2023-07-02 07:30:00,2023-07-02 07:45:00,2023-07-02,8,19.7,19.7,19.7
2023-07-02 13:00:00,2023-07-02 07:45:00,2023-07-02 08:00:00,2023-07-02,8,20.07,20.07,20.07
2023-07-02 13:15:00,2023-07-02 08:00:00,2023-07-02 08:15:00,2023-07-02,9,19.55,19.55,19.55
2023-07-02 13:30:00,2023-07-02 08:15:00,2023-07-02 08:30:00,2023-07-02,9,19.21,19.21,19.21
2023-07-02 13:45:00,2023-07-02 08:30:00,2023-07-02 08:45:00,2023-07-02,9,19.08,19.08,19.08
2023-07-02 14:00:00,2023-07-02 08:45:00,2023-07-02 09:00:00,2023-07-02,9,19.16,19.16,19.16
2023-07-02 14:15:00,2023-07-02 09:00:00,2023-07-02 09:15:00,2023-07-02,10,19.35,19.35,19.35
2023-07-02 14:30:00,2023-07-02 09:15:00,2023-07-02 09:30:00,2023-07-02,10,19.72,19.72,19.72
2023-07-02 14:45:00,2023-07-02 09:30:00,2023-07-02 09:45:00,2023-07-02,10,19.77,19.77,19.77
2023-07-02 15:00:00,2023-07-02 09:45:00,2023-07-02 10:00:00,2023-07-02,10,21.34,21.34,21.34
2023-07-02 15:15:00,2023-07-02 10:00:00,2023-07-02 10:15:00,2023-07-02,11,22.99,22.99,22.99
2023-07-02 15:30:00,2023-07-02 10:15:00,2023-07-02 10:30:00,2023-07-02,11,23.79,23.79,23.79
2023-07-02 15:45:00,2023-07-02 10:30:00,2023-07-02 10:45:00,2023-07-02,11,23.17,23.17,23.17
2023-07-02 16:00:00,2023-07-02 10:45:00,2023-07-02 11:00:00,2023-07-02,11,23.2,23.2,23.2
2023-07-02 16:15:00,2023-07-02 11:00:00,2023-07-02 11:15:00,2023-07-02,12,24.22,24.22,24.22
2023-07-02 16:30:00,2023-07-02 11:15:00,2023-07-02 11:30:00,2023-07-02,12,25.7,25.7,25.7
2023-07-02 16:45:00,2023-07-02 11:30:00,2023-07-02 11:45:00,2023-07-02,12,24.49,24.49,24.49
2023-07-02 17:00:00,2023-07-02 11:45:00,2023-07-02 12:00:00,2023-07-02,12,26.15,26.15,26.15
2023-07-02 17:15:00,2023-07-02 12:00:00,2023-07-02 12:15:00,2023-07-02,13,26.26,26.26,26.26
2023-07-02 17:30:00,2023-07-02 12:15:00,2023-07-02 12:30:00,2023-07-02,13,27.1,27.1,27.1
2023-07-02 17:45:00,2023-07-02 12:30:00,2023-07-02 12:45:00,2023-07-02,13,27.79,27.79,27.79
2023-07-02 18:00:00,2023-07-02 12:45:00,2023-07-02 13:00:00,2023-07-02,13,28.56,28.56,28.56
2023-07-02 18:15:00,2023-07-02 13:00:00,2023-07-02 13:15:00,2023-07-02,14,28.85,28.85,28.85
2023-07-02 18:30:00,2023-07-02 13:15:00,2023-07-02 13:30:00,2023-07-02,14,28.8,28.8,28.8
2023-07-02 18:45:00,2023-07-02 13:30:00,2023-07-02 13:45:00,2023-07-02,14,29.46,29.46,29.46
2023-07-02 19:00:00,2023-07-02 13:45:00,2023-07-02 14:00:00,2023-07-02,14,30.9,30.9,30.9
2023-07-02 19:15:00,2023-07-02 14:00:00,2023-07-02 14:15:00,2023-07-02,15,28.87,28.87,28.87
2023-07-02 19:30:00,2023-07-02 14:15:00,2023-07-02 14:30:00,2023-07-02,15,36.06,36.06,36.06
2023-07-02 19:45:00,2023-07-02 14:30:00,2023-07-02 14:45:00,2023-07-02,15,43.38,43.38,43.38
2023-07-02 20:00:00,2023-07-02 14:45:00,2023-07-02 15:00:00,2023-07-02,15,59.34,59.34,59.34
2023-07-02 20:15:00,2023-07-02 15:00:00,2023-07-02 15:15:00,2023-07-02,16,33.09,33.09,33.09
2023-07-02 20:30:00,2023-07-02 15:15:00,2023-07-02 15:30:00,2023-07-02,16,30.07,30.07,30.07
2023-07-02 20:45:00,2023-07-02 15:30:00,2023-07-02 15:45:00,2023-07-02,16,30.61,30.61,30.61
2023-07-02 21:00:00,2023-07-02 15:45:00,2023-07-02 16:00:00,2023-07-02,16,30.05,30.09,30.04
2023-07-02 21:15:00,2023-07-02 16:00:00,2023-07-02 16:15:00,2023-07-02,17,31.85,32.19,31.81
2023-07-02 21:30:00,2023-07-02 16:15:00,2023-07-02 16:30:00,2023-07-02,17,65.1,66.27,64.94
2023-07-02 21:45:00,2023-07-02 16:30:00,2023-07-02 16:45:00,2023-07-02,17,74.33,74.73,74.27
2023-07-02 22:00:00,2023-07-02 16:45:00,2023-07-02 17:00:00,2023-07-02,17,49.95,49.95,49.95
2023-07-02 22:15:00,2023-07-02 17:00:00,2023-07-02 17:15:00,2023-07-02,18,30.25,30.25,30.25
2023-07-02 22:30:00,2023-07-02 17:15:00,2023-07-02 17:30:00,2023-07-02,18,33.27,33.27,33.27
2023-07-02 22:45:00,2023-07-02 17:30:00,2023-07-02 17:45:00,2023-07-02,18,28.49,28.49,28.49
2023-07-02 23:00:00,2023-07-02 17:45:00,2023-07-02 18:00:00,2023-07-02,18,27.7,27.7,27.7
2023-07-02 23:15:00,2023-07-02 18:00:00,2023-07-02 18:15:00,2023-07-02,19,27.55,27.55,27.55
2023-07-02 23:30:00,2023-07-02 18:15:00,2023-07-02 18:30:00,2023-07-02,19,27.46,27.46,27.46
2023-07-02 23:45:00,2023-07-02 18:30:00,2023-07-02 18:45:00,2023-07-02,19,27.02,27.02,27.02
2023-07-03 00:00:00,2023-07-02 18:45:00,2023-07-02 19:00:00,2023-07-02,19,26.43,26.43,26.43
2023-07-03 00:15:00,2023-07-02 19:00:00,2023-07-02 19:15:00,2023-07-02,20,27.62,27.62,27.62
2023-07-03 00:30:00,2023-07-02 19:15:00,2023-07-02 19:30:00,2023-07-02,20,28.26,28.26,28.26
2023-07-03 00:45:00,2023-07-02 19:30:00,2023-07-02 19:45:00,2023-07-02,20,27.49,27.49,27.49
2023-07-03 01:00:00,2023-07-02 19:45:00,2023-07-02 20:00:00,2023-07-02,20,28.07,28.36,28.02
2023-07-03 01:15:00,2023-07-02 20:00:00,2023-07-02 20:15:00,2023-07-02,21,38.22,38.5,38.17
2023-07-03 01:30:00,2023-07-02 20:15:00,2023-07-02 20:30:00,2023-07-02,21,63.74,64.0,63.69
2023-07-03 01:45:00,2023-07-02 20:30:00,2023-07-02 20:45:00,2023-07-02,21,74.62,75.0,74.55
2023-07-03 02:00:00,2023-07-02 20:45:00,2023-07-02 21:00:00,2023-07-02,21,80.06,80.58,79.97
2023-07-03 02:15:00,2023-07-02 21:00:00,2023-07-02 21:15:00,2023-07-02,22,70.52,71.05,70.42
2023-07-03 02:30:00,2023-07-02 21:15:00,2023-07-02 21:30:00,2023-07-02,22,37.63,38.1,37.54
2023-07-03 02:45:00,2023-07-02 21:30:00,2023-07-02 21:45:00,2023-07-02,22,28.37,28.65,28.32
2023-07-03 03:00:00,2023-07-02 21:45:00,2023-07-02 22:00:00,2023-07-02,22,28.23,28.51,28.18
2023-07-03 03:15:00,2023-07-02 22:00:00,2023-07-02 22:15:00,2023-07-02,23,28.15,28.59,28.08
2023-07-03 03:30:00,2023-07-02 22:15:00,2023-07-02 22:30:00,2023-07-02,23,27.91,28.52,27.8
2023-07-03 03:45:00,2023-07-02 22:30:00,2023-07-02 22:45:00,2023-07-02,23,27.24,27.79,27.14
2023-07-03 04:00:00,2023-07-02 22:45:00,2023-07-02 23:00:00,2023-07-02,23,26.37,26.87,26.28
2023-07-03 04:15:00,2023-07-02 23:00:00,2023-07-02 23:15:00,2023-07-02,24,27.26,27.37,27.24
2023-07-03 04:30:00,2023-07-02 23:15:00,2023-07-02 23:30:00,2023-07-02,24,27.2,27.21,27.2
2023-07-03 04:45:00,2023-07-02 23:30:00,2023-07-02 23:45:00,2023-07-02,24,25.44,25.48,25.44
2023-07-03 05:00:00,2023-07-02 23:45:00,2023-07-03 00:00:00,2023-07-02,24,24.44,24.59,24.41
2023-07-03 05:15:00,2023-07-03 00:00:00,2023-07-03 00:15:00,2023-07-03,1,24.5,24.56,24.49
2023-07-03 05:30:00,2023-07-03 00:15:00,2023-07-03 00:30:00,2023-07-03,1,23.95,23.99,23.95
2023-07-03 05:45:00,2023-07-03 00:30:00,2023-07-03 00:45:00,2023-07-03,1,23.63,23.65,23.62
2023-07-03 06:00:00,2023-07-03 00:45:00,2023-07-03 01:00:00,2023-07-03,1,23.16,23.18,23.16
2023-07-03 06:15:00,2023-07-03 01:00:00,2023-07-03 01:15:00,2023-07-03,2,23.36,23.36,23.36
2023-07-03 06:30:00,2023-07-03 01:15:00,2023-07-03 01:30:00,2023-07-03,2,23.32,23.32,23.32
2023-07-03 06:45:00,2023-07-03 01:30:00,2023-07-03 01:45:00,2023-07-03,2,23.41,23.41,23.41
2023-07-03 07:00:00,2023-07-03 01:45:00,2023-07-03 02:00:00,2023-07-03,2,23.3,23.3,23.3
2023-07-03 07:15:00,2023-07-03 02:00:00,2023-07-03 02:15:00,2023-07-03,3,23.54,23.54,23.54
2023-07-03 07:30:00,2023-07-03 02:15:00,2023-07-03 02:30:00,2023-07-03,3,23.66,23.66,23.66
2023-07-03 07:45:00,2023-07-03 02:30:00,2023-07-03 02:45:00,2023-07-03,3,24.15,24.15,24.15
2023-07-03 08:00:00,2023-07-03 02:45:00,2023-07-03 03:00:00,2023-07-03,3,23.76,23.76,23.76
2023-07-03 08:15:00,2023-07-03 03:00:00,2023-07-03 03:15:00,2023-07-03,4,24.07,24.07,24.07
2023-07-03 08:30:00,2023-07-03 03:15:00,2023-07-03 03:30:00,2023-07-03,4,23.95,23.95,23.95
2023-07-03 08:45:00,2023-07-03 03:30:00,2023-07-03 03:45:00,2023-07-03,4,24.14,24.14,24.14
2023-07-03 09:00:00,2023-07-03 03:45:00,2023-07-03 04:00:00,2023-07-03,4,24.56,24.56,24.56
2023-07-03 09:15:00,2023-07-03 04:00:00,2023-07-03 04:15:00,2023-07-03,5,25.14,25.14,25.14
2023-07-03 09:30:00,2023-07-03 04:15:00,2023-07-03 04:30:00,2023-07-03,5,24.74,24.74,24.74
2023-07-03 09:45:00,2023-07-03 04:30:00,2023-07-03 04:45:00,2023-07-03,5,24.72,24.72,24.72
2023-07-03 10:00:00,2023-07-03 04:45:00,2023-07-03 05:00:00,2023-07-03,5,24.54,24.54,24.54
2023-07-03 10:15:00,2023-07-03 05:00:00,2023-07-03 05:15:00,2023-07-03,6,25.19,25.19,25.19
2023-07-03 10:30:00,2023-07-03 05:15:00,2023-07-03 05:30:00,2023-07-03,6,25.5,25.5,25.5
2023-07-03 10:45:00,2023-07-03 05:30:00,2023-07-03 05:45:00,2023-07-03,6,25.44,25.44,25.44
2023-07-03 11:00:00,2023-07-03 05:45:00,2023-07-03 06:00:00,2023-07-03,6,25.18,25.18,25.18
2023-07-03 11:15:00,2023-07-03 06:00:00,2023-07-03 06:15:00,2023-07-03,7,26.24,26.24,26.24
2023-07-03 11:30:00,2023-07-03 06:15:00,2023-07-03 06:30:00,2023-07-03,7,25.32,25.32,25.32
2023-07-03 11:45:00,2023-07-03 06:30:00,2023-07-03 06:45:00,2023-07-03,7,24.89,24.89,24.89
2023-07-03 12:00:00,2023-07-03 06:45:00,2023-07-03 07:00:00,2023-07-03,7,24.71,24.71,24.71
2023-07-03 12:15:00,2023-07-03 07:00:00,2023-07-03 07:15:00,2023-07-03,8,24.57,24.57,24.57
2023-07-03 12:30:00,2023-07-03 07:15:00,2023-07-03 07:30:00,2023-07-03,8,23.39,23.39,23.39
2023-07-03 12:45:00,2023-07-03 07:30:00,2023-07-03 07:45:00,2023-07-03,8,22.89,22.89,22.89
2023-07-03 13:00:00,2023-07-03 07:45:00,2023-07-03 08:00:00,2023-07-03,8,22.41,22.41,22.41
2023-07-03 13:15:00,2023-07-03 08:00:00,2023-07-03 08:15:00,2023-07-03,9,22.87,22.87,22.87
2023-07-03 13:30:00,2023-07-03 08:15:00,2023-07-03 08:30:00,2023-07-03,9,22.57,22.57,22.57
2023-07-03 13:45:00,2023-07-03 08:30:00,2023-07-03 08:45:00,2023-07-03,9,21.54,21.54,21.54
2023-07-03 14:00:00,2023-07-03 08:45:00,2023-07-03 09:00:00,2023-07-03,9,22.82,22.82,22.82
2023-07-03 14:15:00,2023-07-03 09:00:00,2023-07-03 09:15:00,2023-07-03,10,23.09,23.09,23.09
2023-07-03 14:30:00,2023-07-03 09:15:00,2023-07-03 09:30:00,2023-07-03,10,23.29,23.29,23.29
