UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Timestamp Central Time (Interval Ending),Local Date,Hour Number,Bus average LMP,North LMP,Hub average LMP
2022-04-02 04:45:00,2022-04-01 23:30:00,2022-04-01 23:45:00,2022-04-01,24,33.73,33.64,34.0
2022-04-02 05:00:00,2022-04-01 23:45:00,2022-04-02 00:00:00,2022-04-01,24,37.48,37.15,37.78
2022-04-02 05:15:00,2022-04-02 00:00:00,2022-04-02 00:15:00,2022-04-02,1,34.11,34.19,34.26
2022-04-02 05:30:00,2022-04-02 00:15:00,2022-04-02 00:30:00,2022-04-02,1,36.6,36.8,36.56
2022-04-02 05:45:00,2022-04-02 00:30:00,2022-04-02 00:45:00,2022-04-02,1,30.55,30.91,30.5
2022-04-02 06:00:00,2022-04-02 00:45:00,2022-04-02 01:00:00,2022-04-02,1,32.41,32.47,32.4
2022-04-02 06:15:00,2022-04-02 01:00:00,2022-04-02 01:15:00,2022-04-02,2,37.29,37.38,37.27
2022-04-02 06:30:00,2022-04-02 01:15:00,2022-04-02 01:30:00,2022-04-02,2,39.99,40.14,39.92
2022-04-02 06:45:00,2022-04-02 01:30:00,2022-04-02 01:45:00,2022-04-02,2,41.12,41.29,41.04
2022-04-02 07:00:00,2022-04-02 01:45:00,2022-04-02 02:00:00,2022-04-02,2,41.56,41.73,41.47
2022-04-02 07:15:00,2022-04-02 02:00:00,2022-04-02 02:15:00,2022-04-02,3,37.04,37.09,37.03
2022-04-02 07:30:00,2022-04-02 02:15:00,2022-04-02 02:30:00,2022-04-02,3,36.59,36.64,36.58
2022-04-02 07:45:00,2022-04-02 02:30:00,2022-04-02 02:45:00,2022-04-02,3,33.96,33.99,33.96
2022-04-02 08:00:00,2022-04-02 02:45:00,2022-04-02 03:00:00,2022-04-02,3,34.04,34.09,34.04
2022-04-02 08:15:00,2022-04-02 03:00:00,2022-04-02 03:15:00,2022-04-02,4,33.94,33.96,33.94
2022-04-02 08:30:00,2022-04-02 03:15:00,2022-04-02 03:30:00,2022-04-02,4,33.82,33.82,33.82
2022-04-02 08:45:00,2022-04-02 03:30:00,2022-04-02 03:45:00,2022-04-02,4,33.69,33.69,33.69
2022-04-02 09:00:00,2022-04-02 03:45:00,2022-04-02 04:00:00,2022-04-02,4,33.25,33.25,33.25
2022-04-02 09:15:00,2022-04-02 04:00:00,2022-04-02 04:15:00,2022-04-02,5,32.63,32.63,32.63
2022-04-02 09:30:00,2022-04-02 04:15:00,2022-04-02 04:30:00,2022-04-02,5,31.4,31.4,31.4
2022-04-02 09:45:00,2022-04-02 04:30:00,2022-04-02 04:45:00,2022-04-02,5,29.3,29.3,29.3
2022-04-02 10:00:00,2022-04-02 04:45:00,2022-04-02 05:00:00,2022-04-02,5,27.86,27.86,27.86
2022-04-02 10:15:00,2022-04-02 05:00:00,2022-04-02 05:15:00,2022-04-02,6,29.68,29.68,29.68
2022-04-02 10:30:00,2022-04-02 05:15:00,2022-04-02 05:30:00,2022-04-02,6,31.51,31.51,31.51
2022-04-02 10:45:00,2022-04-02 05:30:00,2022-04-02 05:45:00,2022-04-02,6,32.95,32.95,32.95
2022-04-02 11:00:00,2022-04-02 05:45:00,2022-04-02 06:00:00,2022-04-02,6,32.93,32.93,32.93
2022-04-02 11:15:00,2022-04-02 06:00:00,2022-04-02 06:15:00,2022-04-02,7,34.66,34.66,34.66
2022-04-02 11:30:00,2022-04-02 06:15:00,2022-04-02 06:30:00,2022-04-02,7,39.62,39.62,39.62
2022-04-02 11:45:00,2022-04-02 06:30:00,2022-04-02 06:45:00,2022-04-02,7,47.43,47.43,47.43
2022-04-02 12:00:00,2022-04-02 06:45:00,2022-04-02 07:00:00,2022-04-02,7,60.27,60.27,60.27
2022-04-02 12:15:00,2022-04-02 07:00:00,2022-04-02 07:15:00,2022-04-02,8,59.88,59.88,59.88
2022-04-02 12:30:00,2022-04-02 07:15:00,2022-04-02 07:30:00,2022-04-02,8,85.82,85.82,85.82
2022-04-02 12:45:00,2022-04-02 07:30:00,2022-04-02 07:45:00,2022-04-02,8,90.28,90.28,90.28
2022-04-02 13:00:00,2022-04-02 07:45:00,2022-04-02 08:00:00,2022-04-02,8,78.91,79.0,78.85
2022-04-02 13:15:00,2022-04-02 08:00:00,2022-04-02 08:15:00,2022-04-02,9,49.77,63.89,40.21
2022-04-02 13:30:00,2022-04-02 08:15:00,2022-04-02 08:30:00,2022-04-02,9,50.85,50.85,50.85
2022-04-02 13:45:00,2022-04-02 08:30:00,2022-04-02 08:45:00,2022-04-02,9,43.44,43.44,43.44
2022-04-02 14:00:00,2022-04-02 08:45:00,2022-04-02 09:00:00,2022-04-02,9,39.94,39.94,39.94
2022-04-02 14:15:00,2022-04-02 09:00:00,2022-04-02 09:15:00,2022-04-02,10,37.89,37.89,37.89
2022-04-02 14:30:00,2022-04-02 09:15:00,2022-04-02 09:30:00,2022-04-02,10,36.57,36.57,36.57
2022-04-02 14:45:00,2022-04-02 09:30:00,2022-04-02 09:45:00,2022-04-02,10,36.15,36.15,36.15
2022-04-02 15:00:00,2022-04-02 09:45:00,2022-04-02 10:00:00,2022-04-02,10,36.08,36.08,36.08
2022-04-02 15:15:00,2022-04-02 10:00:00,2022-04-02 10:15:00,2022-04-02,11,37.72,37.72,37.72
2022-04-02 15:30:00,2022-04-02 10:15:00,2022-04-02 10:30:00,2022-04-02,11,38.1,38.1,38.1
2022-04-02 15:45:00,2022-04-02 10:30:00,2022-04-02 10:45:00,2022-04-02,11,38.64,38.64,38.64
2022-04-02 16:00:00,2022-04-02 10:45:00,2022-04-02 11:00:00,2022-04-02,11,39.58,39.58,39.58
2022-04-02 16:15:00,2022-04-02 11:00:00,2022-04-02 11:15:00,2022-04-02,12,40.88,40.88,40.88
2022-04-02 16:30:00,2022-04-02 11:15:00,2022-04-02 11:30:00,2022-04-02,12,38.3,38.3,38.3
2022-04-02 16:45:00,2022-04-02 11:30:00,2022-04-02 11:45:00,2022-04-02,12,40.26,40.26,40.26
2022-04-02 17:00:00,2022-04-02 11:45:00,2022-04-02 12:00:00,2022-04-02,12,42.12,42.12,42.12
2022-04-02 17:15:00,2022-04-02 12:00:00,2022-04-02 12:15:00,2022-04-02,13,41.02,41.02,41.02
2022-04-02 17:30:00,2022-04-02 12:15:00,2022-04-02 12:30:00,2022-04-02,13,46.47,46.47,46.47
2022-04-02 17:45:00,2022-04-02 12:30:00,2022-04-02 12:45:00,2022-04-02,13,48.74,48.74,48.74
2022-04-02 18:00:00,2022-04-02 12:45:00,2022-04-02 13:00:00,2022-04-02,13,48.43,48.43,48.43
2022-04-02 18:15:00,2022-04-02 13:00:00,2022-04-02 13:15:00,2022-04-02,14,47.05,47.05,47.05
2022-04-02 18:30:00,2022-04-02 13:15:00,2022-04-02 13:30:00,2022-04-02,14,47.69,47.69,47.69
2022-04-02 18:45:00,2022-04-02 13:30:00,2022-04-02 13:45:00,2022-04-02,14,49.07,49.07,49.07
2022-04-02 19:00:00,2022-04-02 13:45:00,2022-04-02 14:00:00,2022-04-02,14,48.55,48.55,48.55
2022-04-02 19:15:00,2022-04-02 14:00:00,2022-04-02 14:15:00,2022-04-02,15,49.91,49.91,49.91
2022-04-02 19:30:00,2022-04-02 14:15:00,2022-04-02 14:30:00,2022-04-02,15,52.57,52.57,52.57
2022-04-02 19:45:00,2022-04-02 14:30:00,2022-04-02 14:45:00,2022-04-02,15,53.32,53.32,53.32
2022-04-02 20:00:00,2022-04-02 14:45:00,2022-04-02 15:00:00,2022-04-02,15,55.94,55.98,56.0
2022-04-02 20:15:00,2022-04-02 15:00:00,2022-04-02 15:15:00,2022-04-02,16,54.22,54.23,54.23
2022-04-02 20:30:00,2022-04-02 15:15:00,2022-04-02 15:30:00,2022-04-02,16,52.23,51.78,52.35
2022-04-02 20:45:00,2022-04-02 15:30:00,2022-04-02 15:45:00,2022-04-02,16,56.13,54.15,56.45
2022-04-02 21:00:00,2022-04-02 15:45:00,2022-04-02 16:00:00,2022-04-02,16,58.56,57.33,58.81
2022-04-02 21:15:00,2022-04-02 16:00:00,2022-04-02 16:15:00,2022-04-02,17,54.69,54.0,54.88
2022-04-02 21:30:00,2022-04-02 16:15:00,2022-04-02 16:30:00,2022-04-02,17,55.19,54.91,55.26
2022-04-02 21:45:00,2022-04-02 16:30:00,2022-04-02 16:45:00,2022-04-02,17,54.53,54.53,54.53
2022-04-02 22:00:00,2022-04-02 16:45:00,2022-04-02 17:00:00,2022-04-02,17,61.16,61.16,61.16
2022-04-02 22:15:00,2022-04-02 17:00:00,2022-04-02 17:15:00,2022-04-02,18,55.22,55.22,55.22
2022-04-02 22:30:00,2022-04-02 17:15:00,2022-04-02 17:30:00,2022-04-02,18,52.93,52.93,52.93
2022-04-02 22:45:00,2022-04-02 17:30:00,2022-04-02 17:45:00,2022-04-02,18,52.49,52.49,52.49
2022-04-02 23:00:00,2022-04-02 17:45:00,2022-04-02 18:00:00,2022-04-02,18,51.29,51.29,51.29
2022-04-02 23:15:00,2022-04-02 18:00:00,2022-04-02 18:15:00,2022-04-02,19,46.21,46.21,46.21
2022-04-02 23:30:00,2022-04-02 18:15:00,2022-04-02 18:30:00,2022-04-02,19,48.56,48.56,48.56
2022-04-02 23:45:00,2022-04-02 18:30:00,2022-04-02 18:45:00,2022-04-02,19,52.33,52.33,52.33
2022-04-03 00:00:00,2022-04-02 18:45:00,2022-04-02 19:00:00,2022-04-02,19,60.86,60.86,60.86
2022-04-03 00:15:00,2022-04-02 19:00:00,2022-04-02 19:15:00,2022-04-02,20,63.84,63.84,63.84
2022-04-03 00:30:00,2022-04-02 19:15:00,2022-04-02 19:30:00,2022-04-02,20,99.76,99.76,99.76
2022-04-03 00:45:00,2022-04-02 19:30:00,2022-04-02 19:45:00,2022-04-02,20,253.36,253.15,253.47
2022-04-03 01:00:00,2022-04-02 19:45:00,2022-04-02 20:00:00,2022-04-02,20,204.98,196.98,210.85
2022-04-03 01:15:00,2022-04-02 20:00:00,2022-04-02 20:15:00,2022-04-02,21,73.85,62.81,81.98
2022-04-03 01:30:00,2022-04-02 20:15:00,2022-04-02 20:30:00,2022-04-02,21,57.9,53.06,61.47
2022-04-03 01:45:00,2022-04-02 20:30:00,2022-04-02 20:45:00,2022-04-02,21,46.42,45.26,47.27
2022-04-03 02:00:00,2022-04-02 20:45:00,2022-04-02 21:00:00,2022-04-02,21,41.22,41.22,41.22
2022-04-03 02:15:00,2022-04-02 21:00:00,2022-04-02 21:15:00,2022-04-02,22,47.93,47.69,48.06
2022-04-03 02:30:00,2022-04-02 21:15:00,2022-04-02 21:30:00,2022-04-02,22,54.05,54.05,54.05
2022-04-03 02:45:00,2022-04-02 21:30:00,2022-04-02 21:45:00,2022-04-02,22,43.31,43.31,43.31
2022-04-03 03:00:00,2022-04-02 21:45:00,2022-04-02 22:00:00,2022-04-02,22,38.66,38.66,38.66
2022-04-03 03:15:00,2022-04-02 22:00:00,2022-04-02 22:15:00,2022-04-02,23,41.4,41.4,41.4
2022-04-03 03:30:00,2022-04-02 22:15:00,2022-04-02 22:30:00,2022-04-02,23,52.27,52.27,52.27
2022-04-03 03:45:00,2022-04-02 22:30:00,2022-04-02 22:45:00,2022-04-02,23,46.68,46.52,46.8
2022-04-03 04:00:00,2022-04-02 22:45:00,2022-04-02 23:00:00,2022-04-02,23,39.08,38.53,39.51
2022-04-03 04:15:00,2022-04-02 23:00:00,2022-04-02 23:15:00,2022-04-02,24,39.29,38.7,39.76
2022-04-03 04:30:00,2022-04-02 23:15:00,2022-04-02 23:30:00,2022-04-02,24,42.08,41.45,42.57
2022-04-03 04:45:00,2022-04-02 23:30:00,2022-04-02 23:45:00,2022-04-02,24,27.22,26.71,27.62
2022-04-03 05:00:00,2022-04-02 23:45:00,2022-04-03 00:00:00,2022-04-02,24,22.83,22.09,23.22
2022-04-03 05:15:00,2022-04-03 00:00:00,2022-04-03 00:15:00,2022-04-03,1,25.0,24.08,25.43
2022-04-03 05:30:00,2022-04-03 00:15:00,2022-04-03 00:30:00,2022-04-03,1,24.65,23.72,25.07
2022-04-03 05:45:00,2022-04-03 00:30:00,2022-04-03 00:45:00,2022-04-03,1,21.58,21.8,20.88
2022-04-03 06:00:00,2022-04-03 00:45:00,2022-04-03 01:00:00,2022-04-03,1,5.67,5.86,5.15
2022-04-03 06:15:00,2022-04-03 01:00:00,2022-04-03 01:15:00,2022-04-03,2,6.02,6.36,5.35
2022-04-03 06:30:00,2022-04-03 01:15:00,2022-04-03 01:30:00,2022-04-03,2,1.56,0.81,1.72
2022-04-03 06:45:00,2022-04-03 01:30:00,2022-04-03 01:45:00,2022-04-03,2,9.39,8.39,9.06
2022-04-03 07:00:00,2022-04-03 01:45:00,2022-04-03 02:00:00,2022-04-03,2,9.11,7.96,8.86
2022-04-03 07:15:00,2022-04-03 02:00:00,2022-04-03 02:15:00,2022-04-03,3,16.37,15.4,15.65
2022-04-03 07:30:00,2022-04-03 02:15:00,2022-04-03 02:30:00,2022-04-03,3,10.68,8.84,10.87
2022-04-03 07:45:00,2022-04-03 02:30:00,2022-04-03 02:45:00,2022-04-03,3,7.69,5.67,8.16
2022-04-03 08:00:00,2022-04-03 02:45:00,2022-04-03 03:00:00,2022-04-03,3,8.04,5.56,8.72
2022-04-03 08:15:00,2022-04-03 03:00:00,2022-04-03 03:15:00,2022-04-03,4,12.88,11.0,12.83
2022-04-03 08:30:00,2022-04-03 03:15:00,2022-04-03 03:30:00,2022-04-03,4,9.66,8.0,9.86
2022-04-03 08:45:00,2022-04-03 03:30:00,2022-04-03 03:45:00,2022-04-03,4,6.25,3.74,6.83
2022-04-03 09:00:00,2022-04-03 03:45:00,2022-04-03 04:00:00,2022-04-03,4,4.43,3.88,4.24
2022-04-03 09:15:00,2022-04-03 04:00:00,2022-04-03 04:15:00,2022-04-03,5,16.4,15.94,15.16
2022-04-03 09:30:00,2022-04-03 04:15:00,2022-04-03 04:30:00,2022-04-03,5,12.91,11.92,12.21
2022-04-03 09:45:00,2022-04-03 04:30:00,2022-04-03 04:45:00,2022-04-03,5,6.26,4.55,6.39
2022-04-03 10:00:00,2022-04-03 04:45:00,2022-04-03 05:00:00,2022-04-03,5,8.84,6.07,9.25
2022-04-03 10:15:00,2022-04-03 05:00:00,2022-04-03 05:15:00,2022-04-03,6,12.16,10.34,11.96
2022-04-03 10:30:00,2022-04-03 05:15:00,2022-04-03 05:30:00,2022-04-03,6,10.16,8.07,10.26
2022-04-03 10:45:00,2022-04-03 05:30:00,2022-04-03 05:45:00,2022-04-03,6,20.59,17.26,20.27
2022-04-03 11:00:00,2022-04-03 05:45:00,2022-04-03 06:00:00,2022-04-03,6,15.88,14.65,15.15
2022-04-03 11:15:00,2022-04-03 06:00:00,2022-04-03 06:15:00,2022-04-03,7,13.68,11.24,13.86
2022-04-03 11:30:00,2022-04-03 06:15:00,2022-04-03 06:30:00,2022-04-03,7,12.25,9.45,12.69
2022-04-03 11:45:00,2022-04-03 06:30:00,2022-04-03 06:45:00,2022-04-03,7,14.74,12.81,14.47
2022-04-03 12:00:00,2022-04-03 06:45:00,2022-04-03 07:00:00,2022-04-03,7,17.49,16.21,16.76
2022-04-03 12:15:00,2022-04-03 07:00:00,2022-04-03 07:15:00,2022-04-03,8,20.85,19.49,19.96
2022-04-03 12:30:00,2022-04-03 07:15:00,2022-04-03 07:30:00,2022-04-03,8,18.42,18.82,16.69
2022-04-03 12:45:00,2022-04-03 07:30:00,2022-04-03 07:45:00,2022-04-03,8,14.65,13.17,14.28
2022-04-03 13:00:00,2022-04-03 07:45:00,2022-04-03 08:00:00,2022-04-03,8,16.67,15.25,16.08
2022-04-03 13:15:00,2022-04-03 08:00:00,2022-04-03 08:15:00,2022-04-03,9,24.46,24.59,22.33
2022-04-03 13:30:00,2022-04-03 08:15:00,2022-04-03 08:30:00,2022-04-03,9,22.15,22.21,20.23
2022-04-03 13:45:00,2022-04-03 08:30:00,2022-04-03 08:45:00,2022-04-03,9,22.33,22.44,20.38
2022-04-03 14:00:00,2022-04-03 08:45:00,2022-04-03 09:00:00,2022-04-03,9,23.25,23.42,21.22
2022-04-03 14:15:00,2022-04-03 09:00:00,2022-04-03 09:15:00,2022-04-03,10,23.46,23.68,21.37
2022-04-03 14:30:00,2022-04-03 09:15:00,2022-04-03 09:30:00,2022-04-03,10,22.34,22.57,20.33
