UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Timestamp Central Time (Interval Ending),Local Date,Hour Number,Bus average LMP,North LMP,Hub average LMP
2024-01-01 17:15:00,2024-01-01 11:00:00,2024-01-01 11:15:00,2024-01-01,12,21.3,21.3,21.3
2024-01-01 17:30:00,2024-01-01 11:15:00,2024-01-01 11:30:00,2024-01-01,12,21.18,21.37,21.08
2024-01-01 17:45:00,2024-01-01 11:30:00,2024-01-01 11:45:00,2024-01-01,12,21.22,21.25,21.21
2024-01-01 18:00:00,2024-01-01 11:45:00,2024-01-01 12:00:00,2024-01-01,12,20.91,21.09,20.82
2024-01-01 18:15:00,2024-01-01 12:00:00,2024-01-01 12:15:00,2024-01-01,13,20.8,21.0,20.69
2024-01-01 18:30:00,2024-01-01 12:15:00,2024-01-01 12:30:00,2024-01-01,13,20.43,20.43,20.43
2024-01-01 18:45:00,2024-01-01 12:30:00,2024-01-01 12:45:00,2024-01-01,13,20.67,20.67,20.67
2024-01-01 19:00:00,2024-01-01 12:45:00,2024-01-01 13:00:00,2024-01-01,13,19.35,19.35,19.35
2024-01-01 19:15:00,2024-01-01 13:00:00,2024-01-01 13:15:00,2024-01-01,14,18.08,18.08,18.08
2024-01-01 19:30:00,2024-01-01 13:15:00,2024-01-01 13:30:00,2024-01-01,14,18.57,18.57,18.57
2024-01-01 19:45:00,2024-01-01 13:30:00,2024-01-01 13:45:00,2024-01-01,14,18.47,18.47,18.47
2024-01-01 20:00:00,2024-01-01 13:45:00,2024-01-01 14:00:00,2024-01-01,14,18.41,18.41,18.41
2024-01-01 20:15:00,2024-01-01 14:00:00,2024-01-01 14:15:00,2024-01-01,15,17.02,17.02,17.02
2024-01-01 20:30:00,2024-01-01 14:15:00,2024-01-01 14:30:00,2024-01-01,15,17.29,17.29,17.29
2024-01-01 20:45:00,2024-01-01 14:30:00,2024-01-01 14:45:00,2024-01-01,15,17.1,17.1,17.1
2024-01-01 21:00:00,2024-01-01 14:45:00,2024-01-01 15:00:00,2024-01-01,15,15.02,15.02,15.02
2024-01-01 21:15:00,2024-01-01 15:00:00,2024-01-01 15:15:00,2024-01-01,16,16.66,16.66,16.66
2024-01-01 21:30:00,2024-01-01 15:15:00,2024-01-01 15:30:00,2024-01-01,16,15.88,15.88,15.88
2024-01-01 21:45:00,2024-01-01 15:30:00,2024-01-01 15:45:00,2024-01-01,16,14.6,14.6,14.6
2024-01-01 22:00:00,2024-01-01 15:45:00,2024-01-01 16:00:00,2024-01-01,16,17.1,17.1,17.1
2024-01-01 22:15:00,2024-01-01 16:00:00,2024-01-01 16:15:00,2024-01-01,17,19.52,19.52,19.52
2024-01-01 22:30:00,2024-01-01 16:15:00,2024-01-01 16:30:00,2024-01-01,17,22.04,22.04,22.04
2024-01-01 22:45:00,2024-01-01 16:30:00,2024-01-01 16:45:00,2024-01-01,17,45.11,45.11,45.11
2024-01-01 23:00:00,2024-01-01 16:45:00,2024-01-01 17:00:00,2024-01-01,17,45.33,45.33,45.33
2024-01-01 23:15:00,2024-01-01 17:00:00,2024-01-01 17:15:00,2024-01-01,18,38.38,38.38,38.38
2024-01-01 23:30:00,2024-01-01 17:15:00,2024-01-01 17:30:00,2024-01-01,18,50.21,50.43,50.17
2024-01-01 23:45:00,2024-01-01 17:30:00,2024-01-01 17:45:00,2024-01-01,18,64.32,68.04,64.02
2024-01-02 00:00:00,2024-01-01 17:45:00,2024-01-01 18:00:00,2024-01-01,18,76.79,80.72,76.49
2024-01-02 00:15:00,2024-01-01 18:00:00,2024-01-01 18:15:00,2024-01-01,19,74.7,74.72,74.69
2024-01-02 00:30:00,2024-01-01 18:15:00,2024-01-01 18:30:00,2024-01-01,19,48.02,47.8,48.46
2024-01-02 00:45:00,2024-01-01 18:30:00,2024-01-01 18:45:00,2024-01-01,19,32.23,31.86,33.06
2024-01-02 01:00:00,2024-01-01 18:45:00,2024-01-01 19:00:00,2024-01-01,19,36.85,36.8,37.31
2024-01-02 01:15:00,2024-01-01 19:00:00,2024-01-01 19:15:00,2024-01-01,20,37.07,37.45,37.32
2024-01-02 01:30:00,2024-01-01 19:15:00,2024-01-01 19:30:00,2024-01-01,20,44.43,44.94,44.44
2024-01-02 01:45:00,2024-01-01 19:30:00,2024-01-01 19:45:00,2024-01-01,20,29.77,29.89,29.76
2024-01-02 02:00:00,2024-01-01 19:45:00,2024-01-01 20:00:00,2024-01-01,20,36.42,36.42,36.41
2024-01-02 02:15:00,2024-01-01 20:00:00,2024-01-01 20:15:00,2024-01-01,21,35.87,35.87,35.87
2024-01-02 02:30:00,2024-01-01 20:15:00,2024-01-01 20:30:00,2024-01-01,21,58.16,58.05,58.37
2024-01-02 02:45:00,2024-01-01 20:30:00,2024-01-01 20:45:00,2024-01-01,21,39.97,39.93,40.04
2024-01-02 03:00:00,2024-01-01 20:45:00,2024-01-01 21:00:00,2024-01-01,21,45.09,45.09,45.09
2024-01-02 03:15:00,2024-01-01 21:00:00,2024-01-01 21:15:00,2024-01-01,22,42.67,42.67,42.67
2024-01-02 03:30:00,2024-01-01 21:15:00,2024-01-01 21:30:00,2024-01-01,22,39.76,39.76,39.76
2024-01-02 03:45:00,2024-01-01 21:30:00,2024-01-01 21:45:00,2024-01-01,22,45.61,45.61,45.61
2024-01-02 04:00:00,2024-01-01 21:45:00,2024-01-01 22:00:00,2024-01-01,22,35.39,35.39,35.39
2024-01-02 04:15:00,2024-01-01 22:00:00,2024-01-01 22:15:00,2024-01-01,23,27.06,27.06,27.06
2024-01-02 04:30:00,2024-01-01 22:15:00,2024-01-01 22:30:00,2024-01-01,23,28.5,28.5,28.5
2024-01-02 04:45:00,2024-01-01 22:30:00,2024-01-01 22:45:00,2024-01-01,23,25.39,25.39,25.39
2024-01-02 05:00:00,2024-01-01 22:45:00,2024-01-01 23:00:00,2024-01-01,23,24.16,24.16,24.16
2024-01-02 05:15:00,2024-01-01 23:00:00,2024-01-01 23:15:00,2024-01-01,24,22.78,22.78,22.78
2024-01-02 05:30:00,2024-01-01 23:15:00,2024-01-01 23:30:00,2024-01-01,24,23.06,23.06,23.06
2024-01-02 05:45:00,2024-01-01 23:30:00,2024-01-01 23:45:00,2024-01-01,24,22.98,22.98,22.98
2024-01-02 06:00:00,2024-01-01 23:45:00,2024-01-02 00:00:00,2024-01-01,24,21.94,21.94,21.94
2024-01-02 06:15:00,2024-01-02 00:00:00,2024-01-02 00:15:00,2024-01-02,1,21.75,21.75,21.75
2024-01-02 06:30:00,2024-01-02 00:15:00,2024-01-02 00:30:00,2024-01-02,1,21.7,21.7,21.7
2024-01-02 06:45:00,2024-01-02 00:30:00,2024-01-02 00:45:00,2024-01-02,1,21.6,21.6,21.6
2024-01-02 07:00:00,2024-01-02 00:45:00,2024-01-02 01:00:00,2024-01-02,1,21.67,21.67,21.67
2024-01-02 07:15:00,2024-01-02 01:00:00,2024-01-02 01:15:00,2024-01-02,2,21.51,21.51,21.51
2024-01-02 07:30:00,2024-01-02 01:15:00,2024-01-02 01:30:00,2024-01-02,2,21.62,21.62,21.62
2024-01-02 07:45:00,2024-01-02 01:30:00,2024-01-02 01:45:00,2024-01-02,2,21.82,21.82,21.82
2024-01-02 08:00:00,2024-01-02 01:45:00,2024-01-02 02:00:00,2024-01-02,2,21.05,21.05,21.05
2024-01-02 08:15:00,2024-01-02 02:00:00,2024-01-02 02:15:00,2024-01-02,3,21.65,21.65,21.65
2024-01-02 08:30:00,2024-01-02 02:15:00,2024-01-02 02:30:00,2024-01-02,3,21.58,21.58,21.58
2024-01-02 08:45:00,2024-01-02 02:30:00,2024-01-02 02:45:00,2024-01-02,3,21.05,21.05,21.05
2024-01-02 09:00:00,2024-01-02 02:45:00,2024-01-02 03:00:00,2024-01-02,3,20.88,20.88,20.88
2024-01-02 09:15:00,2024-01-02 03:00:00,2024-01-02 03:15:00,2024-01-02,4,20.48,20.48,20.48
2024-01-02 09:30:00,2024-01-02 03:15:00,2024-01-02 03:30:00,2024-01-02,4,20.06,20.06,20.06
2024-01-02 09:45:00,2024-01-02 03:30:00,2024-01-02 03:45:00,2024-01-02,4,19.06,19.06,19.06
2024-01-02 10:00:00,2024-01-02 03:45:00,2024-01-02 04:00:00,2024-01-02,4,19.23,19.23,19.23
2024-01-02 10:15:00,2024-01-02 04:00:00,2024-01-02 04:15:00,2024-01-02,5,19.23,19.23,19.23
2024-01-02 10:30:00,2024-01-02 04:15:00,2024-01-02 04:30:00,2024-01-02,5,18.65,18.65,18.65
2024-01-02 10:45:00,2024-01-02 04:30:00,2024-01-02 04:45:00,2024-01-02,5,17.93,17.93,17.93
2024-01-02 11:00:00,2024-01-02 04:45:00,2024-01-02 05:00:00,2024-01-02,5,18.47,18.47,18.47
2024-01-02 11:15:00,2024-01-02 05:00:00,2024-01-02 05:15:00,2024-01-02,6,19.99,19.99,19.99
2024-01-02 11:30:00,2024-01-02 05:15:00,2024-01-02 05:30:00,2024-01-02,6,19.5,19.5,19.5
2024-01-02 11:45:00,2024-01-02 05:30:00,2024-01-02 05:45:00,2024-01-02,6,20.08,20.04,20.17
2024-01-02 12:00:00,2024-01-02 05:45:00,2024-01-02 06:00:00,2024-01-02,6,24.91,24.81,25.12
2024-01-02 12:15:00,2024-01-02 06:00:00,2024-01-02 06:15:00,2024-01-02,7,32.75,32.69,32.87
2024-01-02 12:30:00,2024-01-02 06:15:00,2024-01-02 06:30:00,2024-01-02,7,29.81,29.75,29.95
2024-01-02 12:45:00,2024-01-02 06:30:00,2024-01-02 06:45:00,2024-01-02,7,32.86,32.64,33.31
2024-01-02 13:00:00,2024-01-02 06:45:00,2024-01-02 07:00:00,2024-01-02,7,50.61,50.54,50.75
2024-01-02 13:15:00,2024-01-02 07:00:00,2024-01-02 07:15:00,2024-01-02,8,35.26,35.05,35.68
2024-01-02 13:30:00,2024-01-02 07:15:00,2024-01-02 07:30:00,2024-01-02,8,56.25,56.08,56.62
2024-01-02 13:45:00,2024-01-02 07:30:00,2024-01-02 07:45:00,2024-01-02,8,46.87,46.39,48.05
2024-01-02 14:00:00,2024-01-02 07:45:00,2024-01-02 08:00:00,2024-01-02,8,57.27,58.46,57.85
2024-01-02 14:15:00,2024-01-02 08:00:00,2024-01-02 08:15:00,2024-01-02,9,64.93,64.9,64.97
2024-01-02 14:30:00,2024-01-02 08:15:00,2024-01-02 08:30:00,2024-01-02,9,54.2,52.63,57.36
2024-01-02 14:45:00,2024-01-02 08:30:00,2024-01-02 08:45:00,2024-01-02,9,24.97,24.97,24.97
2024-01-02 15:00:00,2024-01-02 08:45:00,2024-01-02 09:00:00,2024-01-02,9,25.67,25.65,25.73
2024-01-02 15:15:00,2024-01-02 09:00:00,2024-01-02 09:15:00,2024-01-02,10,76.74,76.74,76.74
2024-01-02 15:30:00,2024-01-02 09:15:00,2024-01-02 09:30:00,2024-01-02,10,56.76,56.76,56.76
2024-01-02 15:45:00,2024-01-02 09:30:00,2024-01-02 09:45:00,2024-01-02,10,28.98,28.98,28.98
2024-01-02 16:00:00,2024-01-02 09:45:00,2024-01-02 10:00:00,2024-01-02,10,40.82,41.5,40.78
2024-01-02 16:15:00,2024-01-02 10:00:00,2024-01-02 10:15:00,2024-01-02,11,37.05,38.96,36.94
2024-01-02 16:30:00,2024-01-02 10:15:00,2024-01-02 10:30:00,2024-01-02,11,47.51,48.96,47.36
2024-01-02 16:45:00,2024-01-02 10:30:00,2024-01-02 10:45:00,2024-01-02,11,24.53,24.74,24.49
2024-01-02 17:00:00,2024-01-02 10:45:00,2024-01-02 11:00:00,2024-01-02,11,25.1,25.34,25.06
2024-01-02 17:15:00,2024-01-02 11:00:00,2024-01-02 11:15:00,2024-01-02,12,24.09,24.42,24.03
2024-01-02 17:30:00,2024-01-02 11:15:00,2024-01-02 11:30:00,2024-01-02,12,24.54,24.81,24.49
2024-01-02 17:45:00,2024-01-02 11:30:00,2024-01-02 11:45:00,2024-01-02,12,22.43,22.66,22.39
2024-01-02 18:00:00,2024-01-02 11:45:00,2024-01-02 12:00:00,2024-01-02,12,22.09,22.33,22.05
2024-01-02 18:15:00,2024-01-02 12:00:00,2024-01-02 12:15:00,2024-01-02,13,21.33,21.57,21.28
2024-01-02 18:30:00,2024-01-02 12:15:00,2024-01-02 12:30:00,2024-01-02,13,22.07,22.32,22.02
2024-01-02 18:45:00,2024-01-02 12:30:00,2024-01-02 12:45:00,2024-01-02,13,22.45,22.7,22.41
2024-01-02 19:00:00,2024-01-02 12:45:00,2024-01-02 13:00:00,2024-01-02,13,23.03,23.45,22.95
2024-01-02 19:15:00,2024-01-02 13:00:00,2024-01-02 13:15:00,2024-01-02,14,23.65,24.06,23.58
2024-01-02 19:30:00,2024-01-02 13:15:00,2024-01-02 13:30:00,2024-01-02,14,26.65,27.16,26.56
2024-01-02 19:45:00,2024-01-02 13:30:00,2024-01-02 13:45:00,2024-01-02,14,24.38,24.72,24.32
2024-01-02 20:00:00,2024-01-02 13:45:00,2024-01-02 14:00:00,2024-01-02,14,23.39,23.9,23.3
2024-01-02 20:15:00,2024-01-02 14:00:00,2024-01-02 14:15:00,2024-01-02,15,23.02,23.62,22.91
2024-01-02 20:30:00,2024-01-02 14:15:00,2024-01-02 14:30:00,2024-01-02,15,28.11,28.87,27.97
2024-01-02 20:45:00,2024-01-02 14:30:00,2024-01-02 14:45:00,2024-01-02,15,26.11,27.24,25.92
2024-01-02 21:00:00,2024-01-02 14:45:00,2024-01-02 15:00:00,2024-01-02,15,24.28,25.31,24.1
2024-01-02 21:15:00,2024-01-02 15:00:00,2024-01-02 15:15:00,2024-01-02,16,23.21,24.11,23.05
2024-01-02 21:30:00,2024-01-02 15:15:00,2024-01-02 15:30:00,2024-01-02,16,28.62,29.86,28.41
2024-01-02 21:45:00,2024-01-02 15:30:00,2024-01-02 15:45:00,2024-01-02,16,24.86,26.14,24.64
2024-01-02 22:00:00,2024-01-02 15:45:00,2024-01-02 16:00:00,2024-01-02,16,28.57,29.91,28.33
2024-01-02 22:15:00,2024-01-02 16:00:00,2024-01-02 16:15:00,2024-01-02,17,23.21,24.43,23.0
2024-01-02 22:30:00,2024-01-02 16:15:00,2024-01-02 16:30:00,2024-01-02,17,34.78,36.27,34.51
2024-01-02 22:45:00,2024-01-02 16:30:00,2024-01-02 16:45:00,2024-01-02,17,37.88,39.42,37.61
2024-01-02 23:00:00,2024-01-02 16:45:00,2024-01-02 17:00:00,2024-01-02,17,33.18,34.64,32.92
2024-01-02 23:15:00,2024-01-02 17:00:00,2024-01-02 17:15:00,2024-01-02,18,28.52,29.8,28.29
2024-01-02 23:30:00,2024-01-02 17:15:00,2024-01-02 17:30:00,2024-01-02,18,44.55,49.94,44.13
2024-01-02 23:45:00,2024-01-02 17:30:00,2024-01-02 17:45:00,2024-01-02,18,102.95,108.21,102.2
2024-01-03 00:00:00,2024-01-02 17:45:00,2024-01-02 18:00:00,2024-01-02,18,49.32,51.41,48.91
2024-01-03 00:15:00,2024-01-02 18:00:00,2024-01-02 18:15:00,2024-01-02,19,35.58,35.81,36.78
2024-01-03 00:30:00,2024-01-02 18:15:00,2024-01-02 18:30:00,2024-01-02,19,77.39,77.75,77.99
2024-01-03 00:45:00,2024-01-02 18:30:00,2024-01-02 18:45:00,2024-01-02,19,80.17,80.36,80.3
2024-01-03 01:00:00,2024-01-02 18:45:00,2024-01-02 19:00:00,2024-01-02,19,99.67,99.67,99.68
2024-01-03 01:15:00,2024-01-02 19:00:00,2024-01-02 19:15:00,2024-01-02,20,75.95,75.82,76.36
2024-01-03 01:30:00,2024-01-02 19:15:00,2024-01-02 19:30:00,2024-01-02,20,57.82,57.54,58.71
2024-01-03 01:45:00,2024-01-02 19:30:00,2024-01-02 19:45:00,2024-01-02,20,42.41,41.75,43.77
2024-01-03 02:00:00,2024-01-02 19:45:00,2024-01-02 20:00:00,2024-01-02,20,36.49,36.13,38.07
2024-01-03 02:15:00,2024-01-02 20:00:00,2024-01-02 20:15:00,2024-01-02,21,37.6,37.95,39.63
2024-01-03 02:30:00,2024-01-02 20:15:00,2024-01-02 20:30:00,2024-01-02,21,50.05,51.19,52.01
2024-01-03 02:45:00,2024-01-02 20:30:00,2024-01-02 20:45:00,2024-01-02,21,38.17,39.51,39.46
2024-01-03 03:00:00,2024-01-02 20:45:00,2024-01-02 21:00:00,2024-01-02,21,83.22,88.62,83.42
2024-01-03 03:15:00,2024-01-02 21:00:00,2024-01-02 21:15:00,2024-01-02,22,71.59,77.07,73.25
2024-01-03 03:30:00,2024-01-02 21:15:00,2024-01-02 21:30:00,2024-01-02,22,41.76,45.34,41.99
2024-01-03 03:45:00,2024-01-02 21:30:00,2024-01-02 21:45:00,2024-01-02,22,30.99,31.59,32.03
2024-01-03 04:00:00,2024-01-02 21:45:00,2024-01-02 22:00:00,2024-01-02,22,39.77,38.86,41.7
2024-01-03 04:15:00,2024-01-02 22:00:00,2024-01-02 22:15:00,2024-01-02,23,29.52,28.76,31.45
2024-01-03 04:30:00,2024-01-02 22:15:00,2024-01-02 22:30:00,2024-01-02,23,30.66,30.69,32.72
2024-01-03 04:45:00,2024-01-02 22:30:00,2024-01-02 22:45:00,2024-01-02,23,27.09,26.73,28.23
2024-01-03 05:00:00,2024-01-02 22:45:00,2024-01-02 23:00:00,2024-01-02,23,28.84,28.62,31.21
2024-01-03 05:15:00,2024-01-02 23:00:00,2024-01-02 23:15:00,2024-01-02,24,28.62,29.85,29.7
2024-01-03 05:30:00,2024-01-02 23:15:00,2024-01-02 23:30:00,2024-01-02,24,28.91,29.84,30.46
2024-01-03 05:45:00,2024-01-02 23:30:00,2024-01-02 23:45:00,2024-01-02,24,26.31,26.96,27.12
2024-01-03 06:00:00,2024-01-02 23:45:00,2024-01-03 00:00:00,2024-01-02,24,26.2,26.8,26.99
2024-01-03 06:15:00,2024-01-03 00:00:00,2024-01-03 00:15:00,2024-01-03,1,25.96,25.99,27.21
2024-01-03 06:30:00,2024-01-03 00:15:00,2024-01-03 00:30:00,2024-01-03,1,25.03,25.76,25.69
2024-01-03 06:45:00,2024-01-03 00:30:00,2024-01-03 00:45:00,2024-01-03,1,24.41,25.02,25.09
2024-01-03 07:00:00,2024-01-03 00:45:00,2024-01-03 01:00:00,2024-01-03,1,25.3,25.82,26.57
2024-01-03 07:15:00,2024-01-03 01:00:00,2024-01-03 01:15:00,2024-01-03,2,25.44,25.84,27.08
2024-01-03 07:30:00,2024-01-03 01:15:00,2024-01-03 01:30:00,2024-01-03,2,24.82,25.37,26.0
2024-01-03 07:45:00,2024-01-03 01:30:00,2024-01-03 01:45:00,2024-01-03,2,23.17,24.04,23.65
2024-01-03 08:00:00,2024-01-03 01:45:00,2024-01-03 02:00:00,2024-01-03,2,23.21,24.11,23.64
2024-01-03 08:15:00,2024-01-03 02:00:00,2024-01-03 02:15:00,2024-01-03,3,24.23,24.82,25.38
2024-01-03 08:30:00,2024-01-03 02:15:00,2024-01-03 02:30:00,2024-01-03,3,23.23,24.0,24.03
2024-01-03 08:45:00,2024-01-03 02:30:00,2024-01-03 02:45:00,2024-01-03,3,23.32,24.21,24.17
2024-01-03 09:00:00,2024-01-03 02:45:00,2024-01-03 03:00:00,2024-01-03,3,22.81,23.8,23.66
2024-01-03 09:15:00,2024-01-03 03:00:00,2024-01-03 03:15:00,2024-01-03,4,19.77,20.73,20.29
2024-01-03 09:30:00,2024-01-03 03:15:00,2024-01-03 03:30:00,2024-01-03,4,21.34,21.64,22.34
2024-01-03 09:45:00,2024-01-03 03:30:00,2024-01-03 03:45:00,2024-01-03,4,21.13,21.63,21.93
2024-01-03 10:00:00,2024-01-03 03:45:00,2024-01-03 04:00:00,2024-01-03,4,21.74,21.86,23.03
2024-01-03 10:15:00,2024-01-03 04:00:00,2024-01-03 04:15:00,2024-01-03,5,22.56,22.7,23.61
2024-01-03 10:30:00,2024-01-03 04:15:00,2024-01-03 04:30:00,2024-01-03,5,22.72,22.65,24.06
2024-01-03 10:45:00,2024-01-03 04:30:00,2024-01-03 04:45:00,2024-01-03,5,23.38,22.97,25.03
2024-01-03 11:00:00,2024-01-03 04:45:00,2024-01-03 05:00:00,2024-01-03,5,23.23,22.48,24.78
2024-01-03 11:15:00,2024-01-03 05:00:00,2024-01-03 05:15:00,2024-01-03,6,22.73,22.38,23.44
2024-01-03 11:30:00,2024-01-03 05:15:00,2024-01-03 05:30:00,2024-01-03,6,23.17,22.5,24.56
2024-01-03 11:45:00,2024-01-03 05:30:00,2024-01-03 05:45:00,2024-01-03,6,24.75,24.08,26.15
2024-01-03 12:00:00,2024-01-03 05:45:00,2024-01-03 06:00:00,2024-01-03,6,23.79,23.15,25.12
2024-01-03 12:15:00,2024-01-03 06:00:00,2024-01-03 06:15:00,2024-01-03,7,25.27,24.67,26.51
2024-01-03 12:30:00,2024-01-03 06:15:00,2024-01-03 06:30:00,2024-01-03,7,25.78,24.98,27.43
2024-01-03 12:45:00,2024-01-03 06:30:00,2024-01-03 06:45:00,2024-01-03,7,28.99,28.49,30.87
2024-01-03 13:00:00,2024-01-03 06:45:00,2024-01-03 07:00:00,2024-01-03,7,29.37,29.84,30.9
2024-01-03 13:15:00,2024-01-03 07:00:00,2024-01-03 07:15:00,2024-01-03,8,32.95,33.84,33.81
2024-01-03 13:30:00,2024-01-03 07:15:00,2024-01-03 07:30:00,2024-01-03,8,30.81,31.18,31.85
2024-01-03 13:45:00,2024-01-03 07:30:00,2024-01-03 07:45:00,2024-01-03,8,29.06,28.77,30.69
2024-01-03 14:00:00,2024-01-03 07:45:00,2024-01-03 08:00:00,2024-01-03,8,33.16,32.98,35.32
2024-01-03 14:15:00,2024-01-03 08:00:00,2024-01-03 08:15:00,2024-01-03,9,46.28,47.16,46.26
2024-01-03 14:30:00,2024-01-03 08:15:00,2024-01-03 08:30:00,2024-01-03,9,142.27,158.53,138.82
2024-01-03 14:45:00,2024-01-03 08:30:00,2024-01-03 08:45:00,2024-01-03,9,32.85,38.26,31.7
2024-01-03 15:00:00,2024-01-03 08:45:00,2024-01-03 09:00:00,2024-01-03,9,21.83,22.63,21.66
2024-01-03 15:15:00,2024-01-03 09:00:00,2024-01-03 09:15:00,2024-01-03,10,22.85,23.14,22.79
2024-01-03 15:30:00,2024-01-03 09:15:00,2024-01-03 09:30:00,2024-01-03,10,21.66,21.79,21.63
