UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Timestamp Central Time (Interval Ending),Local Date,Hour Number,Bus average LMP,North LMP,Hub average LMP
2023-01-02 07:15:00,2023-01-02 01:00:00,2023-01-02 01:15:00,2023-01-02,2,-5.46,-5.46,-5.46
2023-01-02 07:30:00,2023-01-02 01:15:00,2023-01-02 01:30:00,2023-01-02,2,-8.7,-8.7,-8.7
2023-01-02 07:45:00,2023-01-02 01:30:00,2023-01-02 01:45:00,2023-01-02,2,-18.54,-18.54,-18.54
2023-01-02 08:00:00,2023-01-02 01:45:00,2023-01-02 02:00:00,2023-01-02,2,-25.28,-25.28,-25.28
2023-01-02 08:15:00,2023-01-02 02:00:00,2023-01-02 02:15:00,2023-01-02,3,-26.01,-26.01,-26.01
2023-01-02 08:30:00,2023-01-02 02:15:00,2023-01-02 02:30:00,2023-01-02,3,-25.85,-25.85,-25.85
2023-01-02 08:45:00,2023-01-02 02:30:00,2023-01-02 02:45:00,2023-01-02,3,-23.56,-23.56,-23.56
2023-01-02 09:00:00,2023-01-02 02:45:00,2023-01-02 03:00:00,2023-01-02,3,-28.9,-28.9,-28.9
2023-01-02 09:15:00,2023-01-02 03:00:00,2023-01-02 03:15:00,2023-01-02,4,-30.75,-30.75,-30.75
2023-01-02 09:30:00,2023-01-02 03:15:00,2023-01-02 03:30:00,2023-01-02,4,-29.48,-29.48,-29.48
2023-01-02 09:45:00,2023-01-02 03:30:00,2023-01-02 03:45:00,2023-01-02,4,-30.56,-30.56,-30.56
2023-01-02 10:00:00,2023-01-02 03:45:00,2023-01-02 04:00:00,2023-01-02,4,-30.65,-30.65,-30.65
2023-01-02 10:15:00,2023-01-02 04:00:00,2023-01-02 04:15:00,2023-01-02,5,-30.56,-30.56,-30.56
2023-01-02 10:30:00,2023-01-02 04:15:00,2023-01-02 04:30:00,2023-01-02,5,-22.76,-22.76,-22.76
2023-01-02 10:45:00,2023-01-02 04:30:00,2023-01-02 04:45:00,2023-01-02,5,-26.87,-26.87,-26.87
2023-01-02 11:00:00,2023-01-02 04:45:00,2023-01-02 05:00:00,2023-01-02,5,-28.87,-28.87,-28.87
2023-01-02 11:15:00,2023-01-02 05:00:00,2023-01-02 05:15:00,2023-01-02,6,-10.27,-10.27,-10.27
2023-01-02 11:30:00,2023-01-02 05:15:00,2023-01-02 05:30:00,2023-01-02,6,-6.17,-6.17,-6.17
2023-01-02 11:45:00,2023-01-02 05:30:00,2023-01-02 05:45:00,2023-01-02,6,-2.61,-2.59,-2.61
2023-01-02 12:00:00,2023-01-02 05:45:00,2023-01-02 06:00:00,2023-01-02,6,-2.44,-2.42,-2.44
2023-01-02 12:15:00,2023-01-02 06:00:00,2023-01-02 06:15:00,2023-01-02,7,-2.23,-2.2,-2.23
2023-01-02 12:30:00,2023-01-02 06:15:00,2023-01-02 06:30:00,2023-01-02,7,-1.07,-1.03,-1.08
2023-01-02 12:45:00,2023-01-02 06:30:00,2023-01-02 06:45:00,2023-01-02,7,1.96,2.04,1.94
2023-01-02 13:00:00,2023-01-02 06:45:00,2023-01-02 07:00:00,2023-01-02,7,1.94,2.09,1.91
2023-01-02 13:15:00,2023-01-02 07:00:00,2023-01-02 07:15:00,2023-01-02,8,1.43,1.51,1.42
2023-01-02 13:30:00,2023-01-02 07:15:00,2023-01-02 07:30:00,2023-01-02,8,2.39,2.56,2.36
2023-01-02 13:45:00,2023-01-02 07:30:00,2023-01-02 07:45:00,2023-01-02,8,5.91,6.15,5.86
2023-01-02 14:00:00,2023-01-02 07:45:00,2023-01-02 08:00:00,2023-01-02,8,8.74,8.9,8.71
2023-01-02 14:15:00,2023-01-02 08:00:00,2023-01-02 08:15:00,2023-01-02,9,10.45,10.64,10.42
2023-01-02 14:30:00,2023-01-02 08:15:00,2023-01-02 08:30:00,2023-01-02,9,11.16,11.53,11.08
2023-01-02 14:45:00,2023-01-02 08:30:00,2023-01-02 08:45:00,2023-01-02,9,16.63,17.3,16.48
2023-01-02 15:00:00,2023-01-02 08:45:00,2023-01-02 09:00:00,2023-01-02,9,16.75,17.04,16.71
2023-01-02 15:15:00,2023-01-02 09:00:00,2023-01-02 09:15:00,2023-01-02,10,23.7,24.47,23.54
2023-01-02 15:30:00,2023-01-02 09:15:00,2023-01-02 09:30:00,2023-01-02,10,16.27,16.7,16.18
2023-01-02 15:45:00,2023-01-02 09:30:00,2023-01-02 09:45:00,2023-01-02,10,15.7,16.09,15.62
2023-01-02 16:00:00,2023-01-02 09:45:00,2023-01-02 10:00:00,2023-01-02,10,20.05,20.63,19.93
2023-01-02 16:15:00,2023-01-02 10:00:00,2023-01-02 10:15:00,2023-01-02,11,19.75,20.37,19.62
2023-01-02 16:30:00,2023-01-02 10:15:00,2023-01-02 10:30:00,2023-01-02,11,17.86,18.52,17.71
2023-01-02 16:45:00,2023-01-02 10:30:00,2023-01-02 10:45:00,2023-01-02,11,37.28,38.78,36.94
2023-01-02 17:00:00,2023-01-02 10:45:00,2023-01-02 11:00:00,2023-01-02,11,18.57,19.07,18.47
2023-01-02 17:15:00,2023-01-02 11:00:00,2023-01-02 11:15:00,2023-01-02,12,18.85,19.3,18.77
2023-01-02 17:30:00,2023-01-02 11:15:00,2023-01-02 11:30:00,2023-01-02,12,15.73,16.12,15.66
2023-01-02 17:45:00,2023-01-02 11:30:00,2023-01-02 11:45:00,2023-01-02,12,19.74,20.21,19.65
2023-01-02 18:00:00,2023-01-02 11:45:00,2023-01-02 12:00:00,2023-01-02,12,14.98,15.35,14.92
2023-01-02 18:15:00,2023-01-02 12:00:00,2023-01-02 12:15:00,2023-01-02,13,9.99,10.23,9.95
2023-01-02 18:30:00,2023-01-02 12:15:00,2023-01-02 12:30:00,2023-01-02,13,8.65,9.24,8.37
2023-01-02 18:45:00,2023-01-02 12:30:00,2023-01-02 12:45:00,2023-01-02,13,12.67,13.56,12.19
2023-01-02 19:00:00,2023-01-02 12:45:00,2023-01-02 13:00:00,2023-01-02,13,14.08,15.56,12.94
2023-01-02 19:15:00,2023-01-02 13:00:00,2023-01-02 13:15:00,2023-01-02,14,13.94,15.51,12.68
2023-01-02 19:30:00,2023-01-02 13:15:00,2023-01-02 13:30:00,2023-01-02,14,13.89,16.18,11.73
2023-01-02 19:45:00,2023-01-02 13:30:00,2023-01-02 13:45:00,2023-01-02,14,12.79,14.68,10.88
2023-01-02 20:00:00,2023-01-02 13:45:00,2023-01-02 14:00:00,2023-01-02,14,13.39,15.26,11.4
2023-01-02 20:15:00,2023-01-02 14:00:00,2023-01-02 14:15:00,2023-01-02,15,15.11,17.09,12.92
2023-01-02 20:30:00,2023-01-02 14:15:00,2023-01-02 14:30:00,2023-01-02,15,13.74,15.74,11.62
2023-01-02 20:45:00,2023-01-02 14:30:00,2023-01-02 14:45:00,2023-01-02,15,14.39,15.07,12.95
2023-01-02 21:00:00,2023-01-02 14:45:00,2023-01-02 15:00:00,2023-01-02,15,15.27,14.31,14.64
2023-01-02 21:15:00,2023-01-02 15:00:00,2023-01-02 15:15:00,2023-01-02,16,19.03,18.29,18.02
2023-01-02 21:30:00,2023-01-02 15:15:00,2023-01-02 15:30:00,2023-01-02,16,15.3,14.46,14.59
2023-01-02 21:45:00,2023-01-02 15:30:00,2023-01-02 15:45:00,2023-01-02,16,16.77,15.98,15.87
2023-01-02 22:00:00,2023-01-02 15:45:00,2023-01-02 16:00:00,2023-01-02,16,13.03,12.32,12.4
2023-01-02 22:15:00,2023-01-02 16:00:00,2023-01-02 16:15:00,2023-01-02,17,12.7,11.54,12.33
2023-01-02 22:30:00,2023-01-02 16:15:00,2023-01-02 16:30:00,2023-01-02,17,14.84,14.39,13.91
2023-01-02 22:45:00,2023-01-02 16:30:00,2023-01-02 16:45:00,2023-01-02,17,15.19,14.58,14.32
2023-01-02 23:00:00,2023-01-02 16:45:00,2023-01-02 17:00:00,2023-01-02,17,25.28,26.35,22.76
2023-01-02 23:15:00,2023-01-02 17:00:00,2023-01-02 17:15:00,2023-01-02,18,25.49,25.61,23.51
2023-01-02 23:30:00,2023-01-02 17:15:00,2023-01-02 17:30:00,2023-01-02,18,22.03,21.93,21.34
2023-01-02 23:45:00,2023-01-02 17:30:00,2023-01-02 17:45:00,2023-01-02,18,21.25,21.94,20.77
2023-01-03 00:00:00,2023-01-02 17:45:00,2023-01-02 18:00:00,2023-01-02,18,55.4,60.44,50.33
2023-01-03 00:15:00,2023-01-02 18:00:00,2023-01-02 18:15:00,2023-01-02,19,60.34,61.15,60.21
2023-01-03 00:30:00,2023-01-02 18:15:00,2023-01-02 18:30:00,2023-01-02,19,64.04,64.91,63.91
2023-01-03 00:45:00,2023-01-02 18:30:00,2023-01-02 18:45:00,2023-01-02,19,70.02,70.97,69.88
2023-01-03 01:00:00,2023-01-02 18:45:00,2023-01-02 19:00:00,2023-01-02,19,54.59,55.36,54.48
2023-01-03 01:15:00,2023-01-02 19:00:00,2023-01-02 19:15:00,2023-01-02,20,47.13,47.75,47.03
2023-01-03 01:30:00,2023-01-02 19:15:00,2023-01-02 19:30:00,2023-01-02,20,49.75,50.42,49.64
2023-01-03 01:45:00,2023-01-02 19:30:00,2023-01-02 19:45:00,2023-01-02,20,35.53,36.05,35.45
2023-01-03 02:00:00,2023-01-02 19:45:00,2023-01-02 20:00:00,2023-01-02,20,38.86,39.45,38.77
2023-01-03 02:15:00,2023-01-02 20:00:00,2023-01-02 20:15:00,2023-01-02,21,36.3,36.83,36.22
2023-01-03 02:30:00,2023-01-02 20:15:00,2023-01-02 20:30:00,2023-01-02,21,37.97,38.42,37.91
2023-01-03 02:45:00,2023-01-02 20:30:00,2023-01-02 20:45:00,2023-01-02,21,35.95,36.44,35.87
2023-01-03 03:00:00,2023-01-02 20:45:00,2023-01-02 21:00:00,2023-01-02,21,36.7,37.2,36.61
2023-01-03 03:15:00,2023-01-02 21:00:00,2023-01-02 21:15:00,2023-01-02,22,31.01,31.44,30.94
2023-01-03 03:30:00,2023-01-02 21:15:00,2023-01-02 21:30:00,2023-01-02,22,24.35,24.68,24.3
2023-01-03 03:45:00,2023-01-02 21:30:00,2023-01-02 21:45:00,2023-01-02,22,25.87,26.23,25.81
2023-01-03 04:00:00,2023-01-02 21:45:00,2023-01-02 22:00:00,2023-01-02,22,20.7,21.0,20.65
2023-01-03 04:15:00,2023-01-02 22:00:00,2023-01-02 22:15:00,2023-01-02,23,18.8,19.07,18.75
2023-01-03 04:30:00,2023-01-02 22:15:00,2023-01-02 22:30:00,2023-01-02,23,15.67,15.87,15.64
2023-01-03 04:45:00,2023-01-02 22:30:00,2023-01-02 22:45:00,2023-01-02,23,19.68,20.11,19.61
2023-01-03 05:00:00,2023-01-02 22:45:00,2023-01-02 23:00:00,2023-01-02,23,16.73,17.1,16.66
2023-01-03 05:15:00,2023-01-02 23:00:00,2023-01-02 23:15:00,2023-01-02,24,12.21,12.49,12.16
2023-01-03 05:30:00,2023-01-02 23:15:00,2023-01-02 23:30:00,2023-01-02,24,10.22,10.4,10.18
2023-01-03 05:45:00,2023-01-02 23:30:00,2023-01-02 23:45:00,2023-01-02,24,8.21,8.35,8.19
2023-01-03 06:00:00,2023-01-02 23:45:00,2023-01-03 00:00:00,2023-01-02,24,2.72,2.78,2.71
2023-01-03 06:15:00,2023-01-03 00:00:00,2023-01-03 00:15:00,2023-01-03,1,2.69,2.74,2.68
2023-01-03 06:30:00,2023-01-03 00:15:00,2023-01-03 00:30:00,2023-01-03,1,2.7,2.75,2.69
2023-01-03 06:45:00,2023-01-03 00:30:00,2023-01-03 00:45:00,2023-01-03,1,1.39,1.43,1.38
2023-01-03 07:00:00,2023-01-03 00:45:00,2023-01-03 01:00:00,2023-01-03,1,0.37,0.4,0.37
2023-01-03 07:15:00,2023-01-03 01:00:00,2023-01-03 01:15:00,2023-01-03,2,1.4,1.44,1.39
2023-01-03 07:30:00,2023-01-03 01:15:00,2023-01-03 01:30:00,2023-01-03,2,-1.18,-1.17,-1.18
2023-01-03 07:45:00,2023-01-03 01:30:00,2023-01-03 01:45:00,2023-01-03,2,-1.42,-1.42,-1.42
2023-01-03 08:00:00,2023-01-03 01:45:00,2023-01-03 02:00:00,2023-01-03,2,-2.31,-2.31,-2.31
2023-01-03 08:15:00,2023-01-03 02:00:00,2023-01-03 02:15:00,2023-01-03,3,-2.33,-2.33,-2.33
2023-01-03 08:30:00,2023-01-03 02:15:00,2023-01-03 02:30:00,2023-01-03,3,-2.32,-2.32,-2.32
2023-01-03 08:45:00,2023-01-03 02:30:00,2023-01-03 02:45:00,2023-01-03,3,-2.3,-2.3,-2.3
2023-01-03 09:00:00,2023-01-03 02:45:00,2023-01-03 03:00:00,2023-01-03,3,-1.56,-1.56,-1.56
2023-01-03 09:15:00,2023-01-03 03:00:00,2023-01-03 03:15:00,2023-01-03,4,-1.18,-1.18,-1.18
2023-01-03 09:30:00,2023-01-03 03:15:00,2023-01-03 03:30:00,2023-01-03,4,-0.69,-0.69,-0.69
2023-01-03 09:45:00,2023-01-03 03:30:00,2023-01-03 03:45:00,2023-01-03,4,-0.01,-0.01,-0.01
2023-01-03 10:00:00,2023-01-03 03:45:00,2023-01-03 04:00:00,2023-01-03,4,0.0,0.0,0.0
2023-01-03 10:15:00,2023-01-03 04:00:00,2023-01-03 04:15:00,2023-01-03,5,0.57,0.57,0.57
2023-01-03 10:30:00,2023-01-03 04:15:00,2023-01-03 04:30:00,2023-01-03,5,0.6,0.6,0.6
2023-01-03 10:45:00,2023-01-03 04:30:00,2023-01-03 04:45:00,2023-01-03,5,2.45,2.45,2.45
2023-01-03 11:00:00,2023-01-03 04:45:00,2023-01-03 05:00:00,2023-01-03,5,2.7,2.7,2.7
2023-01-03 11:15:00,2023-01-03 05:00:00,2023-01-03 05:15:00,2023-01-03,6,2.63,2.63,2.63
2023-01-03 11:30:00,2023-01-03 05:15:00,2023-01-03 05:30:00,2023-01-03,6,2.6,2.6,2.6
2023-01-03 11:45:00,2023-01-03 05:30:00,2023-01-03 05:45:00,2023-01-03,6,2.68,2.68,2.68
2023-01-03 12:00:00,2023-01-03 05:45:00,2023-01-03 06:00:00,2023-01-03,6,5.09,5.09,5.09
2023-01-03 12:15:00,2023-01-03 06:00:00,2023-01-03 06:15:00,2023-01-03,7,12.04,12.04,12.04
2023-01-03 12:30:00,2023-01-03 06:15:00,2023-01-03 06:30:00,2023-01-03,7,13.82,13.82,13.82
2023-01-03 12:45:00,2023-01-03 06:30:00,2023-01-03 06:45:00,2023-01-03,7,25.82,25.82,25.82
2023-01-03 13:00:00,2023-01-03 06:45:00,2023-01-03 07:00:00,2023-01-03,7,25.06,25.06,25.06
2023-01-03 13:15:00,2023-01-03 07:00:00,2023-01-03 07:15:00,2023-01-03,8,20.99,20.99,20.99
2023-01-03 13:30:00,2023-01-03 07:15:00,2023-01-03 07:30:00,2023-01-03,8,23.08,23.08,23.08
2023-01-03 13:45:00,2023-01-03 07:30:00,2023-01-03 07:45:00,2023-01-03,8,18.06,18.06,18.06
2023-01-03 14:00:00,2023-01-03 07:45:00,2023-01-03 08:00:00,2023-01-03,8,18.48,18.48,18.48
2023-01-03 14:15:00,2023-01-03 08:00:00,2023-01-03 08:15:00,2023-01-03,9,17.17,17.17,17.17
2023-01-03 14:30:00,2023-01-03 08:15:00,2023-01-03 08:30:00,2023-01-03,9,18.42,18.42,18.42
2023-01-03 14:45:00,2023-01-03 08:30:00,2023-01-03 08:45:00,2023-01-03,9,21.13,21.13,21.13
