Local Date,North LMP
2023-07-24,33.67440476190476
2023-07-31,126.21991071428572
2023-08-07,226.97239583333334
2023-08-14,176.76346726190476
2023-08-21,242.37989583333334
2023-08-28,138.25436011904762
2023-09-04,259.52937499999996
2023-09-11,30.110089285714285
2023-09-18,46.36138392857143
2023-09-25,28.97815476190476
2023-10-02,26.002574404761905
2023-10-09,18.941622023809526
2023-10-16,29.233348214285716
2023-10-23,33.11669642857143
2023-10-30,21.86041420118343
2023-11-06,36.9775
2023-11-13,31.97958333333333
2023-11-20,23.249136904761905
2023-11-27,21.998869047619046
2023-12-04,23.67028273809524
2023-12-11,18.110163690476192
2023-12-18,14.504241071428572
2023-12-25,21.358541666666667
2024-01-01,26.040461309523806
2024-01-08,24.46011904761905
2024-01-15,57.70053571428572
2024-01-22,32.423050595238095
