Local Date,North LMP
2020-07-15,16.8828125
2020-07-16,22.635312499999998
2020-07-17,18.6103125
2020-07-18,15.097812500000002
2020-07-19,18.017083333333336
2020-07-20,18.601770833333333
2020-07-21,19.424791666666668
2020-07-22,23.533958333333334
2020-07-23,22.192812500000002
2020-07-24,19.452604166666667
2020-07-25,15.079895833333333
2020-07-26,15.854895833333332
2020-07-27,25.756666666666664
2020-07-28,16.1690625
2020-07-29,15.008958333333332
2020-07-30,19.308541666666667
2020-07-31,17.578958333333333
2020-08-01,16.214583333333334
2020-08-02,16.15489583333333
2020-08-03,20.478645833333335
2020-08-04,19.875
2020-08-05,18.989479166666666
2020-08-06,18.943749999999998
2020-08-07,17.867604166666666
2020-08-08,17.965833333333332
2020-08-09,16.7859375
2020-08-10,17.610937500000002
